"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Study of a Switch Architecture for Survivable Routing in Elastic Optical Networks","K. Ratnam; R. G. Ragel; S. Salkunarajah; B. Kumaravel","Department of Computer Engineering, University of Sri Jayewardenepura, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Sri Lanka; Department of Physical Science, University of Vavuniya, Sri Lanka; NA",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","62","67","This paper addresses the problem of routing primary and backup connections in elastic optical networks (EONs) with the following survivability requirements: short recovery times and efficient resource usage. A means to satisfy both these requirements is sharing resources among pre-configured backup connections. A specific switch architecture with components arranged in layers was used in the literature to achieve this. In this paper, we focus on this architecture. While we observe that the selection and arrangement of components in this architecture address important challenges, we find that the same arrangement of components leads to the following two issues. First, it provides alternative operating methods, route-through-layers and direct-routing approaches for adding primary connections at source nodes. We identify scenarios in which the route-through-layers approach is counterproductive in terms of resource sharing and therefore each approach can potentially have different impact on the overall performance. Second, the layering approach in the architecture limits the degree of resource sharing in certain scenarios. When this limitation is coupled with the constraint on the number of component layers available at network switches, it can also have significant impact on the overall performance. Our objectives are to quantitatively ascertain the significance of these two issues, and to find better means of operating networks at different scenarios. Our performance study verifies the following. (1) The route-through-layers approach is counterproductive and the direct-routing outperforms, as we found in specific scenarios, but only up to a certain traffic load. Beyond this traffic load, the route-through-layers approach outperforms. (2) When a network has switches with a small number of component layers, increasing the number of layers by a relatively small value yields significant gain in blocking performance. This outcome is important since it means, for instance, significant gain for relatively small upgrading cost, a welcome feature for network providers.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660716","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660716","elastic optical networks;survivability;switches.","Integrated optics;Costs;Optical switches;Conferences;Telecommunication traffic;Optical fiber networks;Routing","","","","14","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Product Recommendation and Context Validation Based E-Commerce System With Currency Free Economy","D. T. Siriwardana; H. Ulpathakumbura; T. Wanniarachchi; l. Bhagya; S. Thelijjagoda","Department of Information Technology, Sri Lanaka Institute of Information Techology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanaka Institute of Information Techology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanaka Institute of Information Techology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanaka Institute of Information Techology, Malabe, Sri Lanka; SLIIT Business School, Sri Lanaka Institute of Information Techology, Malabe, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","68","73","Due to the covid-9 situation, online shopping shows rapid growth among Sri Lanka and other countries. Meanwhile, with the visible downward trend of the Sri Lankan economy, people have been suffering due to inflation, leading to higher expenses of goods and services. A web-based solution called ‘Ceylon Barter Bay’ was developed as an e-bartering platform for Sri Lankans to get bartering experience and develop one-to-one trading. This paper comes with an appropriate business model for ‘Ceylon Barter Bay’ as a novice entrepreneur idea. This website was developed with enhanced abuse detectors and a related product recommendation system. Natural language processing and machine learning techniques are used in the process to get a better solution. Since the developed system is mainly based on advertising, a random forest algorithm-based machine learning model with 99% accuracy detects the context offensiveness. To detect violent behavior in feedback/comments, the logistic regression algorithm-based machine learning model was used with 88% accuracy. ‘Ceylon Barter Bay’ will recommend related items. Both collaborative and content-based recommendations have been performed using linear regression, respectively. In Sri Lanka, this has been recognized as an acceptable solution to break the monopoly of money via a web-based application","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660659","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660659","Bartering concept;E-commerce;Abuse detection;Content-based filtering;Collaborative filtering","Visualization;Machine learning algorithms;Linear regression;Market research;Natural language processing;Monopoly;Electronic commerce","","","","43","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Imputing Large Gaps of High-resolution Environment Temperature","L. Wijesekara; L. Liyanage","School of Computer, Data and Mathematical Sciences, Western Sydney University, Australia; School of Computer, Data and Mathematical Sciences, Western Sydney University, Australia",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","74","79","Weather data are widely used in climatology and other environmental studies. One of the key challenges in preprocessing these data is to deal with missing values. Since the measurements are recorded through sensors, missing values are ubiquitous in weather variables such as environmental temperature. Even though there are well-established methods to impute missing values in univariate time series data, the need of developing improved methods to impute large gaps persists. This paper compares the performances of ten existing methods in imputing missing values of hourly temperature data. Among the methods considered, Kalman smoothing on Auto-Regressive Integrated Moving Average model(ARIMA) and Kalman smoothing on structural time series model are the best methods in imputing missing values under MCAR (Missing Completely at Random) mechanism with exponentially distributed missing values. Moreover, this paper proposes a novel method to impute large gaps of hourly temperature data using regularized regression models on deseasonalized data. This method outperforms all the other considered methods in imputing large gaps.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660672","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660672","Imputation;Missing at Random;Missing Completely at Random;Missing not at Random;Time Series;Weather","Temperature sensors;Temperature measurement;Temperature distribution;Interpolation;Smoothing methods;Time series analysis;Sensors","","","","18","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Blockchain Based Employee Rewarding System","A. Bandara; A. Illankoon; R. Jayaweera; H. Dassanayake","R & D Division (Supervisor), Sri Lanka Telecom PLC, Colombo, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department o f Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department o f Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","80","85","In this technical era which changes every second, Blockchain plays an advanced role by extending its application in several areas such as telecommunication, networking, and mobile applications, so, now blockchain technology as a decentralized application is made an efficient, immutable, and secured platform to economical society in many aspects specially for database analysis and networking purposes. Recently, many organizations all around the world are using this technology to meet with the competitive business society because they understand the potential of this decentralized management platform. Although there are many systems existing and developing for bracing the bond between organization and customers, there is a lack of systems for employee evaluation. Decentralized Ethereum private blockchain network which this paper has described will enable company generated token transactions among the employees in the organization. The system allows an employee to reward a number of tokens to his subordinates on their performance base.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660648","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660648","","Distributed ledger;Smart contracts;Companies;Modems;Decentralized applications;Real-time systems;Blockchains","","","","9","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Expert Prediction System for Spice Plants Grown in Sri Lanka: An Incentive for Planters","R. Gunasekara; H. Withanage; N. Wimalachandra; L. Hettiarachchi; B. Attanayaka; S. Thelijjagoda","Department of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; SLIIT Business School, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","86","91","Spice is an element that brings unique identification to Sri Lanka. The taste that is inherent in Sri Lankan spices is the main reason for this unique identification. The demand for Sri Lankan spices is growing day by day in local markets as well as in markets overseas. The plantation of spice crops needs to be planned carefully as those add a significant contribution not only to the domestic consumption but also to Sri Lanka’s export income. Hence, the cultivation of spices should be done systematically to provide a supply that meets the demand. In most cases, large scale and small scale of these crop plantations are not successful. Therefore, assisting these spice planters to identify the most suitable location for crop growth has become a critical requirement in the agriculture sector of Sri Lanka. As there are no applications developed yet in Sri Lanka to support this requirement, researchers try to give a reasonable solution to fill this gap. ‘Mr. Masala’ mobile application was developed with aim of encouraging planters to cultivate spices successfully. This mobile application can be used to identify whether a selected location by a planter is suitable to grow the spice plant they expect to grow. This is done by measuring environmental conditions such as temperature, rainfall, humidity, sunlight and soil pH. Also, users would be able to get an approximate amount of crop productivity, production costs & income for the size of their land, measure the amount of fertilizers needed for soil preparation & maintenance, and amount of pesticides needed to control pests and diseases. Furthermore, spice planters can measure factors required for the growth of spices regularly, helping them obtain expected yields and profits.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660721","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660721","spice;pH value;cost estimation;crop yield;environmental conditions;disease identification;fertilizer","Temperature measurement;Productivity;Soil measurements;Crops;Soil;Maintenance engineering;Size measurement","","1","","9","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Data Mining System for Predicting a Winning Cricket Team","D. Hasanika; R. Dilhara; D. Liyanage; A. Bandaranayake; S. Deegalla","Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Peradeniya, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","92","97","Cricket is a two-team outdoor game that originated in England around the 19th century. This is played in 3 forms as twenty20, ODI, and Test matches. Due to the availability of data, researchers have been able to do statistical analysis of data for pattern recognition, to find factors affecting the game, and for outcome prediction. But due to the high uncertainty of the game, it has become very difficult to come up with a stable and accurate model. The outcome model also depends on the number of overs, match type, time period, and player combination among many other factors. This research focuses only on the ODI matches that were played between ICC full members; Australia, West Indies, Sri Lanka, Bangladesh, New Zealand, Ireland, India, Zimbabwe, Afghanistan, England, South Africa, and Pakistan. This outcome prediction is based on players’ performances in a team and some features specific to the team and the match. The individual performance of batsmen, bowlers, and fielders are analyzed separately considering all-time ODI data. The combined performance of batsmen and bowlers was analyzed, and compared with individual performances using statistical methods. Association rule mining was used to find frequent winning player combinations. Match data from 2015 to 2020 were considered for the combined performance analysis and outcome prediction. For all these predictions we used data mining and machine learning techniques.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660702","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660702","Cricket;ODI;Individual performance;Combined performance;Outcome prediction","Uncertainty;Statistical analysis;Conferences;Games;Machine learning;Data mining;Australia","","4","","13","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"An Image Based Approach of Energy Signal Disaggregation Using Artificial Intelligence","M. Senarathna; M. Herath; T. D. Thilakanayake; M. H. Liyanage; C. J. Angammana","Faculty of Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, ON, Canada",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","98","103","Non-Intrusive Load Monitoring (NILM) is the real-time monitoring of energy consumption data of individual appliances through the decomposition of composite energy signal captured at the household smart energy meter. Most of the existing NILM techniques utilize one-dimensional (1D) time-series signal analysis to predict the individual appliance energy signals. The utilization of image-based methods for the disaggregation of energy signals is a relatively new approach in the NILM domain. This paper presents a study of a novel computer vision-based Artificial Intelligence (AI) approach when compared to the traditional time series-based NILM methods. Gramian Angular Fields (GAF) and Recurrence Plots (RP) have been widely used in recent literature to encode time series signals as images. Novel image classification techniques with the use of Convolutional Neural Networks (CNN) simplify the extraction of nuclear load features from encoded two-dimensional (2D) images. The results considered the indices validation accuracy and validation loss in comparing the performance of different vision-based AI approaches. The results reveal that Gramian Angular Difference Field (GADF) outperforms both Gramian Angular Summation Field (GASF) and RP with a training accuracy of 97.9% and a validation accuracy of 94.2%. A comprehensive analysis and comparison are presented with an in-depth evaluation using multi-state appliances and it was concluded that GADF is the most suitable 1D to 2D conversion method for the representation of time series energy data for disaggregation purposes.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660638","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660638","Disaggregation;NILM;Gramian Angular Field;Recurrence Plot;Time Series Signal","Training;Meters;Home appliances;Energy consumption;Time series analysis;Two dimensional displays;Feature extraction","","5","","20","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Time Optimal Control of Active Loads in DC Microgrids","R. K. Dissanayake; U. Anuradhi; A. M. Dissanayake","Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Research and Development Schweitzer Engineering Laboratories, Pullman, USA",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","104","109","This paper proposes a time optimal control methodology to maximize the sustaining time of a power buffer. By improving the sustaining time, constant power load based active load instabilities are mitigated in DC micro-grids during a fault period. Starting from the energy and resistance domain modeling of the active load, time optimal control problem has been formulated to maximize the sustaining time and to minimize the state transient cost of the power buffer. The solution of the defined optimal control problem has been obtained using the Legendre-Gauss-Radau (LGR) direct orthogonal collocation method. Simulation results are presented to show the effectiveness of the proposed method.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660678","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660678","constant power loads;LGR orthogonal collocation;micro-grids;power buffer;time optimal control","Resistance;Costs;Simulation;Optimal control;Microgrids;Minimization;Trajectory","","","","14","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Deep Learning-Based Consumer Profiling from Smart Meter Data","P. Balasuriya; R. Perera; S. Rajapaksha; J. Wijayakulasooriya; J. Ekanayake; R. Comester; L. Deshapriya","Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka; Research and Development Ceylon Electricity Board, Sri Lanka; Department of Electrical and Electronic Engineering, University of Peradeniya, Peradeniya, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","6","10","Smart meters with their automated communication system allows to collect fine-grained real time energy consumption data. By analyzing the smart meter data, the utility and customer can arrange the energy consumption in a significant way. This paper proposes a method to analyze salient characteristics of the demand side using smart meter data obtained from Ceylon Electricity Board (CEB). The proposed method is based on a deep learning approach. Customer classification is done using supervised learning algorithms and further clustering process is done using unsupervised learning algorithms. The results are also mapped with a survey carried out by CEB for validation.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660668","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660668","Smart Meter Data;Classification;Clustering;Deep learning;Self-Organizing Map;Neural Network;Support Vector Machine","Support vector machines;Deep learning;Energy consumption;Supervised learning;Clustering algorithms;Smart meters;Real-time systems","","2","","13","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Proper Grid Voltage Control For Distribution System With High Solar PV Integration","W. M. P. S. Wijethunga; Y. M. B. C. Yapa; S. Vinothine; R. Ratnakumar; A. Atputharajah","Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Jaffna, Sri Lanka; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Jaffna, Sri Lanka; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Jaffna, Sri Lanka; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Jaffna, Sri Lanka; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Jaffna, Sri Lanka",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","110","115","A properly utilized solar energy system can offer numerous benefits to both the customer and the eco system. But integrating large number of solar PV systems into the distribution network, can cause considerable effects on power flow stability and power quality. When more solar Photovoltaic is connected to a distribution grid, in day time, the solar penetration is high while the load is less. Then the terminal voltage tends to increase. This rise in voltage causes inverter tripping in the solar PV systems that affects the generation in the power system. Therefore, it requires a proper voltage control methodology at the distribution level. The voltage level can be maintained in between the desired standard levels by controlling reactive power injection. Though the power industry employs voltage controlling devices such as OLTCs and FACTS devises like SVC, STATCOM to maintain the grid voltage at the transmission level, they are not much used at the distribution level. Whenever the problem occurs, operator manually turn on the inverters. According to the details collected with reference to the distribution system in Northern Province Sri Lanka, a low voltage distribution system was modelled using PSCAD simulation, in order to overcome the stated problems. The aim of this model is to study the terminal voltage variation in the distribution grid with large number of solar PV connections and to restore the voltage levels again to the standard limits by applying different voltage control techniques. The study proposes two solutions, SVC and STATCOM to improve the performance of the power system. More economical and efficient method among two proposed solutions was validated using the simulation results. Net Present Value (NPV) method was used to provide proper economic analysis, related to the solution given, based on the simulation results.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660646","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660646","Solar PV Integration;Voltage Rise;Distribution system","Performance evaluation;Simulation;System performance;Static VAr compensators;Power system stability;Automatic voltage control;Inverters","","1","","16","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
"Flexibility Metric for Power System Planning Under Forecast Uncertainty","A. Herath; K. M. Liyanage; M. A. Mohammed Manaz; T. Masuta; C. -N. Lu","University of Peradeniya, Peradeniya, Srilanka; University of Peradeniya, Peradeniya, Srilanka; Sun Yat sen University, Kaohsiung, Taiwan; Meijo University, Nagoya, Japan; Sun Yat sen University, Kaohsiung, Taiwan",2021 IEEE 16th International Conference on Industrial and Information Systems (ICIIS),"3 Jan 2022","2021","","","116","121","To analyze the higher flexibility requirement in power systems rich in RES (Renewable Energy Sources), several flexibility metrics have been used in the planning stage. All these flexibility metrics are based on the inability of available generation to meet the forecasted net load ramping requirements; however, they do not account for the uncertainty of renewable energy generation. The proposed flexibility metric in this paper accommodates the net load forecast uncertainty using a Monte Carlo Simulation. Furthermore, suitable metrics are proposed to quantify the severity of the possible flexibility shortages. Numerical results from the analysis of a realistic test system demonstrate the effectiveness of the proposed approach. Furthermore, the results are compared with those produced by a previously proposed flexibility metric to highlight the utility of the proposed metrics.","2164-7011","978-1-6654-2637-4","10.1109/ICIIS53135.2021.9660718","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9660718","Power System Flexibility;Flexibility metric;Renewables;Forecast uncertainty","Measurement;Renewable energy sources;Monte Carlo methods;Load forecasting;Phase frequency detectors;Power system planning;Generators","","1","","11","IEEE","3 Jan 2022","","","IEEE","IEEE Conferences"
