"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Enhanced YOLOv4 for Facilitating Public Safety Management amidst Protests and Riots","K. Thiruthanigesan; R. D. Nawarathna; R. G. Ragel","Postgraduate Institute of Science, University of Peradeniya, Sri Lanka; Department of Stat. and Comp. Sci., University of Peradeniya, Sri Lanka; Department of Computer Engineering, University of Peradeniya, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","Public safety management during protests is a critical issue requiring effective and efficient measures to minimise harm to law enforcement personnel and protesters. Our research introduces a faster variant of the You Only Look Once version 4 (YOLOv4) algorithm, specifically designed to identify objects frequently employed as weapons or for starting fires in public demonstrations and riots. We also developed a new dataset containing knives, swords, axes, stones, sticks, and objects commonly associated with arson. The proposed Accelerated YOLOv4 algorithm was trained and tested using the developed dataset. Its performance was compared to the standard YOLOv4 algorithm. The performance evaluation of the detection models showed that the Accelerated YOLOv4 model achieved higher precision scores than the YOLOv4 model for most objects. The mean average precision (mAP) of the Accelerated YOLOv4 model was 86%, which is higher than the mAP of the YOLOv4 model, which was 72%. These results indicate that the proposed Accelerated YOLOv4 algorithm can improve the effective management of public safety during protests.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253556","Object detection;Computer Vision;Machine Learning;Public Safety Management;Public Protests and Riots Deep Learning;YOLOv4","Performance evaluation;Law enforcement;Weapons;Safety management;Object detection;Life estimation;Personnel","","","","30","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Transformer Load Forecasting Method Based on SARIMA, FBProphet and LSTM Models","D. P. Wijesena; K. Bandara; P. Tennakoon; B. Wickramasinghe","Department of Electrotechnology, Wayamba University of Sri Lanka, Sri Lanka; Ceylon Electricity Board, Sri Lanka; Department of Electrotechnology, Wayamba University of Sri Lanka, Sri Lanka; Ceylon Electricity Board, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","Power transformers are an important asset in a power network, and manufacturers are generally asked to carry out routine maintenance work to extend their lives. Further, online and offline testing are carried out to assess the health condition of the transformer to avoid inadvertent failure. In order to carry out routine maintenance (RM) and testing, the transformer needs to be switched off, causing power interruptions for many consumers if alternative arrangements are not possible. Thus, it is important to investigate the possibility of sharing the load of a particular transformer with other transformers in the neighboring transformers. Thus, this research proposed a method to estimate a load of neighboring transformers on a particular day and time, which allowed for the planning of outages with minimum power interruption to the consumers. This study has used loading data of four 132 kV grid substations which can share the distribution loads among and three different machine learning techniques have been used to estimate the load of the transformer at a particular time of the day. This research investigated the performance of load data prediction algorithms such as SARIMA, FB-Prophet, and LSTM. Findings from the study show that the LSTM model enhances the accuracy of power load predictions. This research examines the use of load data prediction algorithms such as SARIMA, FB-Prophet, and LSTM and found that the LSTM model improves the accuracy of power load predictions.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253519","FB-Prophet;Forecast;Load data;LSTM;SARIMA","Substations;Load forecasting;Switches;Predictive models;Maintenance engineering;Prediction algorithms;Power transformers","","1","","13","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"A Review of Classification of Insincere Questions in Quora Using Deep Learning Approaches","N. Ahamed; S. Ahangama","Department of Information Technology, University of Moratuwa, Katubedda, Sri Lanka; Department of Information Technology, University of Moratuwa, Katubedda, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","The rise of online question-and-answer platforms like Quora and Stack Overflow has transformed knowledge acquisition, offering a vast repository of collective information. However, this has also led to the proliferation of insincere questions, which lack a neutral undertone and are not intended for learning. The posting of such queries can lead to chaos, necessitating the need for monitoring and discerning which questions should be published to maintain the platform's quality. The classification of insincere questions is crucial for maintaining the quality of these platforms. Detecting insincere questions can enhance user experience and foster a healthy and safe environment for online discussions. While Quora previously relied on manual reviews, the application of algorithms, particularly those from the field of Deep Learning, a subset of Machine Learning, has made this process more efficient and accessible. This paper reviews various approaches and algorithms used in classifying insincere questions on Quora, their benefits, and drawbacks. It provides insights into how Deep Learning can enhance the accuracy and effectiveness of insincere question classification on online platforms. The review findings indicate that class imbalance is a common issue in this type of research, highlighting the need for further exploration in future work.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253595","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253595","Text Classification;Deep Learning;Convolutional Neural Network;Quora;Insincere;Sincere;Machine Learning;Question","","","","","29","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Multi-Document Summarization: A Comparative Evaluation","K. Hewapathirana; N. De Silva; C. D. Athuraliya","Department of Computer Science & Engineering, University of Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Sri Lanka; ConscientAI, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","19","24","This paper is aimed at evaluating state-of-the-art models for Multi-document Summarization (MDS) on different types of datasets in various domains and investigating the limitations of existing models to determine future research directions. To address this gap, we conducted an extensive literature review to identify state-of-the-art models and datasets. We analyzed the performance of PRIMERA and PEGASUS models on BigSurvey-MDS and MS^2 datasets, which posed unique challenges due to their varied domains. Our findings show that the General-Purpose Pretrained Model LED outperforms PRIMERA and PEGASUS on the MS^2 dataset. We used the ROUGE score as a performance metric to evaluate the identified models on different datasets. Our study provides valuable insights into the models' strengths and weaknesses, as well as their applicability in different domains. This work serves as a reference for future MDS research and contributes to the development of accurate and robust models which can be utilized on demanding datasets with academically and/or scientifically complex data as well as generalized, relatively simple datasets.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253581","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253581","Multi-document Summarization;Natural Lan-guage Processing;Pretrained Models","Measurement;Analytical models;Bibliographies;Light emitting diodes;Data models;Information systems","","","","33","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"An Image Analysis-Based Automated Method using Deep Learning for Grain Counting","R. Ajikaran; A. I. Hewarathna; V. Palanisamy; C. Joseph; S. Thuseethan","Dept. of Computing and Infromation Systems, Sabaragamuwa University of Sri Lanka; Dept. of Computing and Infromation Systems, Sabaragamuwa University of Sri Lanka; Dept. of Software Engineering, Sabaragamuwa University of Sri Lanka; Dept. of Computer Science, FAU, Germany; School of Information Technology, Deakin University, Australia",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","25","30","In the process of quality analysis of grains, number counting is one of the key steps for agricultural production. Traditional manual grain counting methods are time-consuming and subject to human error, and automated methods have the potential to improve accuracy and save time. In this study, we aimed to develop an image analysis-based method to automatically quantify the number of grains in a quicker manner. The 576 grain images were collected manually, and labelImg tagging tool used to annotate to generate a text file with their respective positions by drawing bounding boxes manually. The datasets consist were separated into three groups: training, validation, and test. For object detection, the YOLOv5, YOLOv4, and YOLOv3 algorithms represent cutting-edge deep learning frameworks. They replace the tedious and error-prone manual counting process by precisely identifying and counting grains in images obtained from agricultural fields. This technique helps to increase grain counting's precision and effectiveness. We believe this method will be extremely beneficial in guiding the development of high throughput systems for counting the number of grains in other crops as it performs well with a wide range of backgrounds, picture sizes, grain sizes, as well as various quantities of grain crowding. When compared to the other two approaches, YOLOv4 performed well in terms of accuracy, speed, and robustness (97.65%), demonstrating that the suggested strategy is competitive with other cutting-edge deep networkst.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253539","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253539","smart agriculture;deep learning;grain counting;YOLO","Deep learning;Training;Grain size;Manuals;Production;Object detection;Tagging","","","","28","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Real-Time Multiple Dyadic Interaction Detection in Surveillance Videos in the Wild","I. M. Insaf; A. A. P. Perera; R. Thushara; G. M. R. I. Godaliyadda; M. P. B. Ekanayake; H. M. V. R. Herath; J. B. Ekanayake","Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya; Department of Electrical and Electronic Engineering, Faculty of Engineering, University of Peradeniya",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","31","36","Social distancing measures are proposed as the primary strategy to curb the spread of pandemics caused by respiratory pathogens. Therefore, non-intrusive techniques to identify human-human interactions in public spaces play an important role in the curtailment of disease spread. This paper proposes a novel computer vision-based system that identifies multiple co-occurring dyadic (two-person) interactions in a crowded scenario and classifies them into six action classes. Human skeletons are extracted from the RGB videos to eliminate the background noise improving the overall detection accuracy. Two approaches have been used for the classifier: X3D-M and X3D-M+Attention. The latter achieves higher classification accuracy due to the ability of the attention layer to capture the long-distance interdependence of video frames. The efficacy of the proposed model was evaluated across two different datasets on more than 5000 frames, thus enabling a robust detection model in different environments. The proposed model is the first dyadic interaction detector in the wild, which enables it to be used in public spaces and thereby identify and mitigate transmission of respiratory diseases.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253565","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253565","surveillance;social distancing;dyadic interactions;computer vision;deep learning;attention","Pulmonary diseases;Organizations;Human factors;Detectors;Video surveillance;Social factors;Skeleton","","","","46","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"RV32IMF Five-Stage Pipeline Implementation with Interrupt and Random Number Generation Units","D. Thilakarathna; H. Dissanayake; B. Perera; R. Ragel; I. Dasanayake; M. Wickramasinghe; I. Nawinne","Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka; Department of Computer Engineering Faculty of Engineering, University of Peradeniya Peradeniya, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","In this paper, a five-stage pipeline implementation of the RV32IMF instruction set is presented for distributed event-driven random calculations. The system consists of a network interface and an interrupt controller to handle the data communication within the Network-on-Chip, which connects multiple core processing units. The Network on Chip (NoC) architecture enhances the scalability of the system in terms of core count, which is hard to achieve with a bus-based architecture. Further, interrupts offer the advantage of facilitating time-critical message passing among cores. The proposed architecture was implemented and tested with Altera DE2 and DE5 FPGA boards.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253607","University of Peradeniya(grant numbers:URG/2022/39/E); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253607","RISCV;RV32IMF;Interrupts;Floating-point;ALU;Cache;Memory","Instruction sets;Scalability;Computer architecture;Mathematical models;Hazards;Central Processing Unit;Time factors","","","","3","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"A Comprehensive Analysis of The Correlation Between Electricity Usage and Greenhouse Gas Emissions in London Boroughs","D. Herath; N. Imesha","Dept. of Languages, General Sir John Kotelawala Defence University, Ratmalana, Sri Lanka; Dept. of Languages, General Sir John Kotelawala Defence University, Ratmalana, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","43","48","This research paper explores the complex relationship between energy consumption and greenhouse gas emissions in different sectors and boroughs of London, with a focus on the impact of population density on energy consumption patterns and emissions. A quantitative approach is used to analyze data from the London Energy and Greenhouse Gas Inventory (LEGGI) dataset, employing a multiple linear regression method to develop a prediction model for greenhouse gas emissions based on energy consumption data. The accuracy and usefulness of this model are evaluated using statistical measures such as RMSE (Root Mean Square Error) and R2 (R-squared). Additionally, this study also examines the impact of the COVID-19 pandemic on energy consumption patterns in London boroughs and analyzes population growth trends and their corresponding changes in greenhouse gas emissions levels. The findings highlight the need for continued efforts to reduce greenhouse gas emissions across all sectors to mitigate the effects of climate change effectively.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253494","energy consumption;greenhouse gas emissions;London;population density;prediction model;COVID-19;quantitative approach;Multiple linear regression","Energy consumption;Climate change;Correlation;Pandemics;Sociology;Linear regression;Predictive models","","","","12","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"A Truly Decentralized Blockchain Consensus Protocol that Avoids Concentration of Power","K. Wimal; G. Liyanage","School of Computer Science and Engineering University of Westminster London W1B 2HW, United Kingdom; Department of Computer Science and Engineering University of Moratuwa Moratuwa 10400, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","A consensus protocol plays a vital role in any blockchain platform by ensuring all components agree on common data values and follow the same course of action, even in the presence of defective components. This research project has discovered a problem associated with contemporary blockchain consensus protocols, which has an impact on both users of blockchain technology and investors in cryptocurrencies. The question of whether current blockchain platforms are truly decentralized has been raised by the blockchain community over a period of time. The most popular blockchains use Proof of Work (PoW), Proof of Stake (PoS), or a combination of both, but both systems have limitations in terms of decentralization. Several alternative consensus protocols have emerged recently, but none have achieved total decentralization or welcomed any level user to be the next miner or forger. Therefore, true decentralization of a blockchain system is more challenging as most of the popular consensus protocols were invented to accommodate decentralization but eventually, driven by the centralization of power. This paper proposes a truly decentralized consensus protocol that is capable of avoiding the centralization of power even in the future regardless of the number of peers. The protocol also makes sure it avoids the use of specialized hardware resources, decreases the level of energy consumption, and encourages network activities. Additionally, the novel consensus protocol offers a more democratic and fair approach to blockchain consensus.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253613","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253613","Blockchain;Consensus protocol;Distributed ledger technology;Decentralized network;Incentive;Security","Energy consumption;Proof of Work;Hardware;Consensus protocol;Cryptocurrency;Information systems","","","","24","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"SHADE: Semantic Hypernym Annotator for Domain-Specific Entities - Dungeons and Dragons Domain Use Case","A. Peiris; N. de Silva","Department of Computer Science & Engineering, University of Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","Manual data annotation is an important NLP task but one that takes a considerable amount of resources and effort. In spite of the costs, labelling and categorizing entities are essential for NLP tasks such as semantic evaluation. Even though annotation can be done by non-experts in most cases, due to the fact that this requires human labour, the process is costly. Another major challenge encountered in data annotation is maintaining annotation consistency. Annotation efforts are typically carried out by teams of multiple annotators. The annotations need to maintain consistency in relation to both the domain truth and annotation format while reducing human errors. Annotating a specialized domain that deviates significantly from the general domain, such as fantasy literature, will see a significant amount of human error and annotator disagreement. So it is vital that proper guidelines and error reduction mechanisms are enforced. One way to enforce these constraints is by using a specialized application. Such an app can ensure that the notations are consistent, and the labels can be pre-defined or restricted reducing the room for errors. In this paper, we present SHADE, an annotation software that can be used to annotate entities in the high fantasy literature domain Dungeons and Dragons extracted from the Forgotten Realms Fandom Wiki.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253606","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253606","data annotation;data extraction;natural language processing;fantasy literature;dungeons and dragons","Annotations;Semantics;Information services;Manuals;Software;Internet;Labeling","","1","","23","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Sinhala-English Parallel Word Dictionary Dataset","K. Wickramasinghe; N. De Silva","Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","61","66","Parallel datasets are vital for performing and evaluating any kind of multilingual task. However, in the cases where one of the considered language pairs is a low-resource language, the existing top-down parallel data such as corpora are lacking in both tally and quality due to the dearth of human annotation. Therefore, for low-resource languages, it is more feasible to move in the bottom-up direction where finer granular pairs such as dictionary datasets are developed first. They may then be used for mid-level tasks such as supervised multilingual word embedding alignment. These in turn can later guide higher-level tasks in the order of aligning sentence or paragraph text corpora used for Machine Translation (MT). Even though more approachable than generating and aligning a massive corpus for a low-resource language, for the same reason of apathy from larger research entities, even these finer granular data sets are lacking for some low-resource languages. We have observed that there is no free and open dictionary data set for the low-resource language, Sinhala. Thus, in this work, we introduce three parallel English-Sinhala word dictionaries (En-Si-dict-large, En-Si-dict-filtered, En-Si-dict-FastText) which help in multilingual Natural Language Processing (NLP) tasks related to English and Sinhala languages. In this paper, we explain the dataset creation pipeline as well as the experimental results of the tests we have carried out to verify the quality of the data sets. The data sets and the related scripts are available at https://github.com/kasunw22/sinhala-para-dict.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253560","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253560","parallel corpus;alignment;English-Sinhala dictionary;word embedding alignment;lexicon induction","Dictionaries;Annotations;Pipelines;Machine translation;Task analysis;Information systems","","1","","40","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Analyzing Trends and Topics of Sinhala Hate Speech on Twitter: A Time Series Approach","D. A. Rajapaksha; S. Ahangama; M. D. Dushanthi; K. D. G. I. Madhurangi","Faculty of Information Technology, university of Moratuwa, Moratuwa, Sri Lanka; Faculty of Information Technology, university of Moratuwa, Moratuwa, Sri Lanka; Faculty of Information Technology, university of Moratuwa, Moratuwa, Sri Lanka; Faculty of Information Technology, university of Moratuwa, Moratuwa, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","67","72","With the exponential increase in popularity, social media has become an influential platform for expressing opinions on various topics. However, these conversations may contain both hate-promoting and non-hate-promoting content, and excessive promotion of hate content can significantly impact the masses. Hence, it is critical to identify trending periods of hate-promoting topics to avoid harmful incidents among individuals or society. Considering the previous experiences in Sri Lanka, it would be helpful to detect such discussions early. This paper proposes a deep learning-based approach to identify trending periods of hate topics on Twitter, specifically focusing on hate-promoting Sinhala topics. The proposed model can identify trending periods of hate-promoting content in real-time, providing valuable insights for policymakers and stakeholders to counter the spread of hate speech. This research has significant implications for mitigating the impact of hate speech in the Sinhala-speaking community, contributing towards a more inclusive and tolerant society.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253497","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253497","LSTM;LDA;Autoencoder;Timeseries analysis;Hate Contents;Twitter;social media","Social networking (online);Hate speech;Blogs;Time series analysis;Oral communication;Media;Market research","","","","32","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"A Social Wallet Scheme with Robust Private Key Recovery","A. Rathnavibhushana; T. Thamaranga; S. Kaveesha; C. Gamage","University of Moratuwa Moratuwa, Sri Lanka; University of Moratuwa Moratuwa, Sri Lanka; University of Moratuwa Moratuwa, Sri Lanka; University of Moratuwa Moratuwa, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","1","6","A social wallet is a type of digital wallet that stores contents such as crypto currencies with protection against the loss of private keys that guard access to the wallet. A significant barrier to the widespread use of digital wallets is the potential loss of the private key of a wallet and the consequent irrecoverable loss of wallet contents. The use of easy-to-remember private keys or easy-to-locate storing of private keys could result in the theft of private keys and wallet contents. A solution that allows the use of strong private keys along with a scheme to recover a lost private key is essential for the practical use of social wallets as a commodity service for non-specialist users. This paper presents the design, prototype implementation and security evaluation of a social wallet that incorporates biometric authentication and secret sharing techniques for its secure operation enabled through smart contracts.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253598","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253598","Cryptography;Blockchain;Social wallet;Private key recovery;Key management;Decentralized identity;Multi-party computation;Threshold cryptography;Smart contracts;Distributed systems","Industries;Supply chain management;Smart contracts;Prototypes;Medical services;Software;Blockchains","","1","","15","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
"Use of Data Warehousing Techniques to Analyze the LMS Usage among Sri Lankan Universities Students","R. J. P. K. Rajakaruna; K. M. P. U. Padmasiri; M. S. M. Siriwardane; R. K. N. D. Jayawardhane; S. M. M. Nishadika; D. Asanka","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Industrial Management, Faculty of Science, University of Kelaniya, Kelaniya, Sri Lanka",2023 IEEE 17th International Conference on Industrial and Information Systems (ICIIS),"20 Sep 2023","2023","","","79","84","With the advent of the COVID-19 pandemic, university education has been conducted through the online system instead of traditional education. Owing to this reason, the use of Learning Management Systems (LMS) increased drastically. Therefore, it has become very important to analyze the use of LMS among the student community in Sri Lanka to identify the interests, benefits and drawbacks among Sri Lankan university students to use the LMS. Data for this research was collected through an online survey covering public and private universities in Sri Lanka, and this research paper considers the conclusions based on the large number of responses received from the university students, spread island-wide. This project attempts to understand the above findings more effectively by using data warehousing techniques.","2164-7011","979-8-3503-2363-4","10.1109/ICIIS58898.2023.10253522","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10253522","Data analysis;Data Warehousing;Learning Management Systems;OLAP","COVID-19;Training;Surveys;Learning management systems;Pandemics;Warehousing;Sociology","","1","","14","IEEE","20 Sep 2023","","","IEEE","IEEE Conferences"
