"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Keynote Address: Integrating Emerging Technologies withTransport Infrastructure System","X. Qu","Urban Mobility Systems, Architecture and Civil Engineering, Chalmers University of Technology, Sweden",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xxvii","xxvii","Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. The forthcoming revolution of transport engineering needs an interdisciplinary perspective between civil engineering, automatic control, vehicle engineering, and communications. In this seminar, a few recent studies will be presented to improve infrastructure performance through the consolidation of these systems. We use two applications to illustrate the future integration: Optimal Eco-driving Control of Autonomous and Electric Trucks in Adaptation to Highway Topography and optimal trajectory design for vehicle sorting to facilitate emergency vehicles in freeway configurations. For the former application, we embed the trajectory optimization in a model predictive control framework in order to regulate the real time speeds of trucks for energy optimization and battery life extension. For the latter application, we propose a cooperative control strategy to provide local Emergency vehicles (EVs) preemption at highway configurations. The basic idea is to clear the lane to be used by EV through cooperative driving with surrounding connected and automated vehicle platoons. We also predict the way forward for future transport systems.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525687","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525687","","Road transportation;Civil engineering;Trajectory optimization;Traffic control;Systems architecture;Surfaces;Sorting","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Invited Talk: Recent development of a 2D/3D hybrid finite-discrete element simulator for rock fracture process under quasi-static and dynamic loading conditions","",,2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xxviii","xxviii","Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. In this talk, recent development of a self-developed hybrid finite-discrete element method (HFDEM) simulator aiming for reasonably modelling rock fracture process under quasi-static and dynamic loading conditions is presented. In particular, some of the important characteristics and features of the HFDEM simulator will be introduced along with several modelling examples such as fundamental lab testing under quasi-static and dynamic loadings, rock cutting and blasting etc. In addition, some of the important future tasks will also be introduced. The code has been actively developed through international research collaborations between universities and research institutes in Australia, China, Korea and Japan, which resulted in several publications in international journals. Since the developed code is free to use except for commercial and military purposes, the presenter hopes that this presentation could be useful, and more researchers have interests or ideas for the application of the developed code.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525666","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525666","","Rocks;Loading;Codes;Load modeling;Testing;Task analysis;Conferences","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Invited Talk: Flexible electronics fabricated by electric field- enhanced electrospinning","V. T. Dau","School of Engineering and Built Environment, Griffith University, Gold Coast, Australia",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xxix","xxix","Summary form only given, as follows. The complete presentation was not made available for publication as part of the conference proceedings. Electrohydrodynamic atomization (EHDA) is a promising and powerful technique to generate polymeric particles or fibres. This paper presents our recent work in EHDA and some achievement toward an EHDA system that generates highly uniform nanofibers. The approach yields a concentrated electric field at a unique point on the nozzle cross-section to facilitate liquid protrusion, which is then developed into a cone jet and then stably disintegrated into nanofibre with good uniformity by not too high applied voltage. The sensor by the present method possesses high sensitivity and good stability, which have been investigated and evaluated by experimental results.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525700","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525700","","Gold;Australia;Voltage;Sensitivity;Polymers;Liquids;Flexible electronics","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Conference Programme","",,2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xxx","xxxi","Provides a schedule of conference events and a listing of which papers were presented in each session.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525660","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525660","","","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Sessions","",,2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xxxii","xli","Provides a schedule of conference events and a listing of which papers were presented in each session.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525726","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525726","","","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Workshops","",,2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xlii","xlvi","Provides a schedule of conference events and a listing of which papers were presented in each session.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525761","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525761","","","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Conference Proceedings Artwork and Local Arrangements","",,2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","xlvii","xlviii","Provides general information of interest to conference attendees.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525736","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525736","","","","","","","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Feasibility Study on, Enablers and Barriers for the Implementation of Lean Construction and the Applicability of Visual Management Practices Through Forms of Digital Communication in the Sri Lankan Industry","D. T. Kariyawasam; C. S. A. Siriwardana","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","1","6","Even though the implementation of lean practices into the construction framework have many advantages, thus far, the use of lean in the Sri Lankan construction industry is seldom and infrequent. Though many success stories exist around the world on implementing Lean Construction (LC), why the concept is untapped in Sri Lankan context require a thorough and in-depth understanding on the Barriers for LC implementation. In this study, a comprehensive analysis is done on identifying and assessing the possible factors that affect the application of LC, and factors to overcome those barriers based on an extensive literature review followed by a statistical analysis of data from a questionnaire survey which targeted professionals in the industry. From the results obtained from the questionnaire a recommendation was made on integrating Visual Management (VM) practices through means of digital communication as a lean tool, and the feasibility of the application was appraised through a questionnaire survey where a favourable result was obtained. The outcome of this study could help companies to overcome barriers and focus their attention and resources on the significant issues, crucial to support the successful implementation of LC and develop a framework to integrate Visual Management practices into digital communication.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525758","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525758","Lean Construction;Sri Lanka Construction industry;Enablers and Barriers;Visual Management","Visualization;Statistical analysis;Bibliographies;Companies;Tools;Digital communication;Construction industry","","","","38","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Application of Nanotechnology and Nanomaterials in the Construction Industry: The Case of Sri Lanka","M. I. M. Safshath; K. G. A. S. Waidyasekara; G. A. Tennakoon","Department of Building Economics, University of Moratuwa, Moratuwa, Sri Lanka; Department of Building Economics, University of Moratuwa, Moratuwa, Sri Lanka; Department of Building Economics, University of Moratuwa, Moratuwa, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","7","12","Nanotechnology is one of the evolving modern technologies, increasingly being adopted in the construction industry. Nanomaterials provide numerous advantages over conventional materials such as improvements in quality and sustainability performance and reduction in cost and time for use. Sri Lanka is geographically rich with mineral resources that contain suitable raw materials for producing nanomaterials. Despite this, adoption of nanotechnology in the Sri Lankan construction industry is low. This paper therefore aims to investigate the availability and application of nanotechnology and nanomaterials in the Sri Lankan construction industry. Considering the novelty of the area, a qualitative research approach was adopted for this study. Semi-structured interviews were conducted with experts in the field of nanotechnology to gather the required data and content analysis techniques were used to analyze the qualitative data collected. The study findings reveal that nanomaterials can be produced using locally available mineral resources. However, Sri Lanka is yet to realize the optimum value from its mineral resources that can be used in the production of nanomaterials. Further empirical opinions regarding the feasibility of producing nanomaterials in Sri Lanka are also offered through this research.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525756","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525756","nanotechnology;nanomaterials;construction","Costs;Production;Nanomaterials;Raw materials;Mineral resources;Sustainable development;Interviews","","","","44","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"A Study to Investigate the Factors Affecting Construction Worker Performance","T. Anojan; C. S. A. Siriwardana","Department of Civil Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Katubedda, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","13","18","Worker performance is highly significant in the construction industry since it affects the productivity, safety, and quality level of the project. Construction activities are considered labour-intensive as they heavily rely on human effort. This study aims to evaluate and rate the impact of the factors affecting construction worker performance in the Sri Lankan construction industry. The factors identified through the literature review were categorized into different 11 groups by their nature. The most suitable factors were selected and grouped by using a specific structured approach. Structured questionnaires comprising all the selected factors were used to gather the relevant data from directors, managers, technical officers, engineers, and other professionals. All the gathered data were analysed and were ranked using the Relative Important Index (RII). Improvement strategies were also proposed, and a framework had been developed for improving worker performance. The results of this study will be worthwhile information to improve the performance of the project as part of the research was involved in investigating the interaction relationship of the key factors affecting worker performance to improve the labour productivity in the Sri Lankan construction industry.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525751","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525751","construction;performance;productivity;worker;factors","Productivity;Training;Leadership;Bibliographies;Key performance indicator;Safety;Indexes","","","","14","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Study on Effectiveness of Capillary Barrier in Reduction of Rainfall Infiltration on a 15° Slope","E. Havisanth; S. A. S. Kulathilaka","Department of Civil Engineering, University of Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","19","24","Rainfall induced slopes failures are a very critical issue in Sri Lanka. Natural or cut slopes which remain stable during dry season due to prevalence of high matric suction undergo failure because of loss of matric suction and pore water pressure buildup. Capillary barrier cover system is a cost-effective system with natural soils that could minimize infiltration of rainwater. Capillary barriers are unsaturated cover system that functions in response to change in negative pore water pressure. This research on applicability of capillary barrier cover system on local Sri Lankan cut slopes with 15° slope angle was done through experimental studies and numerical verification of results using GeoStudio, 2012 SEEP/W software.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525742","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525742","matric suction;capillary barrier;infiltration","Soil;Numerical simulation;Software;Rivers;Numerical models","","1","","13","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Prediction of Compaction Characteristics of Coal Bottom Ash","S. Suloshini; A. S. Ranathunga; S. A. S. Kulathilaka; W. B. Gunawardana","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","25","30","Compaction is the process of artificially improving the mechanical properties of soil. However, determination of compaction characteristics in laboratory using Proctor compaction test is time consuming and expensive. Hence, there is a need of correlating compaction characteristics with other physical properties of bottom ash which can be obtained easily. This paper describes an innovative solution to predict the compaction properties of coal bottom ash for the preliminary assessment prior to geotechnical engineering related field applications. The data for required parameters of bottom ash for the model development were collected through a literature survey representing different parts of the world. After stepwise regression analysis, specific gravity and uniformity coefficient were found to be the most significant input parameters to predict the compaction characteristics of bottom ash. These parameters were then used to develop the models to predict maximum dry density and optimum moisture content of bottom ash using multiple regression analysis. The developed models were accurate with a prediction accuracy less than ±3% for both maximum dry density and optimum moisture content models. These empirical models were also presented graphically. According to those predictive curves, maximum dry density increases with increasing uniformity coefficient and specific gravity while optimum moisture content reduced.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525782","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525782","bottom ash;compaction characteristics;gradational parameters;multiple regression analysis;specific gravity","Analytical models;Moisture;Ash;Coal;Predictive models;Soil;Compaction","","","","34","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Modeling and Simulation of Micro Size Ultrasonic Characteristics of Lead Zirconate Titanate and Polyvinylidene Fluoride","P. Rajendraseelan; T. Vijayasingam; U. Adikary","Dept. of Materials Science and Eng., University of Moratuwa, Katubedda, Sri Lanka; Dept. of Materials Science and Eng., University of Moratuwa, Katubedda, Sri Lanka; Dept. of Materials Science and Eng., University of Moratuwa, Katubedda, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","31","36","This study was focused on modeling and simulation of micro size ultrasonic generator and receiver of polyvinylidene fluoride (PVDF) and lead zirconate titanate (PZT) using finite element analysis (FEA). When PZT-5 H was selected as both ultrasonic generator and receiver, the resonance frequency of the generator and receiver were determined as 15 MHz and 13 MHz respectively and the simulation was performed at 13 MHz frequency to generate ultrasonic wave. In addition to that, when PVDF was utilized as the receiver material its resonance frequency was determined as 10 MHz and therefore simulation was performed at 10 MHz. The resonance frequency remains the same (5 MHz) When PVDF was selected as an ultrasonic generator with whatever receiver materials (PVDF and PZT-5H) used. Then the generated ultrasonic wave was directed to hit the ultrasonic receiver to generate electric potential. To compare and validate the induced voltage across the receiver mathematical equation was derived using piezoelectric constitutive equations. When PVDF worked as receiver it generated higher voltage value than PZT-5H. On the other hand, when PZT-5H worked as an ultrasonic generator, it induced higher voltage across the receiver.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525741","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525741","ultrasonic waves;ultrasonic generator;ultrasonic receiver;lead zirconate titanate;polyvinylidene fluoride;induced voltage","Analytical models;Resonant frequency;Receivers;Voltage;Lead;Acoustics;Generators","","","","16","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Individualization of Nanofibrillated Cellulose from Sri Lankan Rice Straw: Structural Characteristics and Thermal Properties","A. Ratnakumar; A. M. P. B. Samarasekara; D. A. S. Amarasinghe; L. Karunanayake","Department of Materials Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Materials Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Materials Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Polymer Science, University of Sri Jayewardenepura, Nugegoda, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","37","42","Rice straw is the agricultural production residue which is considered as an agricultural waste. Though it is utilized in various ways, there is a greater possibility for value addition by disintegrating nanofibrillated cellulose from this commercially underutilized waste material. In this study, nanofibrillated cellulose (NFC) was individualized from locally available rice straw variety Murunkan via chemo-mechanical treatments. Firstly, cellulose fibers were extracted from rice straw via a set of chemical processes. Then using high intensity ultrasonication (HIUS) treatment acquired cellulose fibers were individualized into nanofibrillated cellulose. Structural, morphological and thermal behavior of NFC throughout the chemo-mechanical processes were studied. FTIR analysis confirmed that the chemical composition of nanofibrillated cellulose was mainly cellulose where amorphous natured hemicellulose and lignin were effectively removed during chemical processes. From the set of chemical processes, Murunkan variety yielded around 34 per cent cellulose fibers. Out of these cellulose fibers around 17 per cent NFC was individualized via the HIUS treatment. Microscopy study showed that the diameters of the extracted NFC ranged between 100 to 200 nm. Findings of this study will not only add value to the rice straw but also embrace sustainable transition to a bioeconomy in the country.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525664","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525664","Rice straw;Nanofibrillated Cellulose;Chemo-mechanical Process;Individualization;Characterization;Bioeconomy","Waste materials;Scanning electron microscopy;Microscopy;Production;Chemical processes;Nanostructures;Compounds","","5","","16","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Investigation of Mechanical Properties of Rice Straw Ash-filled Natural Rubber Compounds","A. N. A. Fernando; W. G. A. Pabasara; K. Y. Gayashini; D. N. Liyanage","Department of Engineering Technology, University of Ruhuna, Kamburupitiya, Sri Lanka; Department of Engineering Technology, University of Ruhuna, Kamburupitiya, Sri Lanka; Department of Engineering Technology, University of Ruhuna, Kamburupitiya, Sri Lanka; Department of Engineering Technology, University of Ruhuna, Kamburupitiya, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","43","47","Rice straw is the one of highest plant-based waste generated in Sri Lanka. Farmers burn rice straw without taking any advantage making substantial air pollution. It is found that rice straw ash contains a significant amount (62%-82%) of silica which is a prominent reinforcing filler material in rubber compounding. The present research work focuses on incorporation of rice straw ash as an alternative filler material in rubber compounding. Up to date, different ratios of rice straw ash has been incorporated with selected rubber compound replacing the silica filler loading and tensile, tear strength, hardness, compression set properties have been investigated. These properties were compared with those of the reference sample prepared according to the same formulation but without adding rice straw ash. The sample containing the same proportion of rice straw ash and silica showed the highest tensile strength compared with that of the control sample. Further, tensile strength of the sample which contained only rice straw ash was also higher than that of the control sample. The rice straw ash has a strong ability to improve the tensile properties of the rubber vulcanizates, while it negatively affects the other mechanical properties such as hardness, tear strength and compression set.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525799","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525799","plant-based waste;rice straw ash;silica;rubber compounding","Silicon compounds;Rubber products;Loading;Ash;Belts;Air pollution;Mechanical factors","","1","","26","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
"Numerical Modeling of Drying Behavior of Sri Lankan Kaolin","J. M. N. Jayaweera; M. Narayana; S. U. Adikary","Department of Chemical Process & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Chemical Process & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Materials Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2021 Moratuwa Engineering Research Conference (MERCon),"14 Sep 2021","2021","","","48","53","Drying process of green ceramic bodies are complicated due to simultaneous and coupled heat and mass transfers. Dimensional variations and mechanical stresses occur within the ceramic body during drying may create defects in the final product if drying conditions are not carefully controlled. In this study, the drying behavior of Sri Lankan Kaolin was investigated. Initially, Kaolin was characterized using wet chemical analysis and X-ray diffraction to investigate structure and composition. Two batches of Kaolin with different particle size distributions were prepared using wet ball mill grinding with average particles size (D50) of $4.07\ \mu\mathrm{m}$ and $3.57\ \mu\mathrm{m}$ respectively. Green ceramic samples were obtained using extrusion process. Samples were dried in oven at 60°C and moisture variation of the green product was measured with time. Critical moisture content of the Sri Lankan Kaolin was 1.50%. Mathematical relationship was formulated to determine drying behavior of Sri Lankan Kaolin. An unsteady three-dimensional (3D) model was developed and simulated in Computational Fluid Dynamics (CFD) framework. Simulation results developed by the model were compared with data obtained by experiments conducted using Sri Lankan Kaolin. The model results were validated and comply with experiments results and R2 value was 0.9.","2691-364X","978-1-6654-3753-0","10.1109/MERCon52712.2021.9525774","University grants commission, Sri Lanka; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9525774","Sri Lankan Kaolin;Ceramic Drying;Moisture Content;CFD","Solid modeling;Three-dimensional displays;Computational modeling;Moisture;X-ray diffraction;Data models;Numerical models","","","","16","IEEE","14 Sep 2021","","","IEEE","IEEE Conferences"
