"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Bond-Slip Models of CFRP/Steel Double Strap Joints Subjected to Long Term Exposure of Moisture and Elevated Temperature","U. N. D. Perera; E. R. K. Chandrathilake; J. C. P. H. Gamage","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Infrastructure Engineering, University of Melbourne, Melbourne, Australia; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","7","12","Strengthening of deteriorated steel elements using Carbon Fiber Reinforced Polymer (CFRP) materials is widely gaining appeal. Since the majority of applications can be seen in outdoor structures, the evaluation of long-term behaviour under various environmental conditions is an important aspect. In the present study, the bond performance of CFRP strengthened steel double strap joints immersed in distilled water at ambient (28 °C) and elevated (40 °C) temperatures for six months was examined. A total of twelve specimens were tested including four control specimens and eight number of conditioned specimens. A numerical model was also developed. The model results are in good agreement with experimental results. The bond shear stress - local slip curves were then developed for each environmental condition using model predicted strain readings. The bond-slip models showed a bond shear strength degradation of about 24 % at 28 °C and 30 % at 40 °C within the exposure duration of six months.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185311","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185311","CFRP/Steel joint;bond durability;moisture;hot environment;bond-slip relationship","Stress;Numerical models;Steel;Moisture;Finite element analysis;Predictive models;Temperature","","","","26","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Study On Bamboo And Steel As Hybrid Reinforcement For Concrete Slab","M. Parasuram; K. Baskaran","Department of civil engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of civil engineering, University of Moratuwa, Katubedda, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","13","18","For a developing country like Sri Lanka, imported construction material like steel is not cost-effective. The increasing trend in demand for construction material leads to an increase in the consumption of natural resources as well. So, to reduce the steel usage, bamboo can be used as hybrid reinforcement to achieve the benefits of both steel and bamboo, while compensating the disadvantages of each other. Bamboo is selected because of its high tensile strength to weight ratio, less carbon footprint, and rapidly growing ability. In this paper, details of the study carried out to analyze the behavior of three concrete slabs reinforced with steel and bamboo in comparison with the steel alone (control slab) is presented. All four slab specimens with dimensions of 1200 mm * 1200 mm* 60 mm were cast and tested under centerline loading. Flexural behavior of control slab reinforced with steel alone was compared with 3 hybrid-slabs reinforced with a different combination of steel and bamboo. The experimental results of 4 slabs were comparably similar, and these results were used to validate some numerical models too (developed in Midas software). It is concluded that steel and bamboo reinforced hybrid slabs can be used as an effective alternative.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185244","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185244","bamboo;hybrid reinforcement;concrete slab;sustainable material","Concrete;Steel;Slabs;Bonding;Moisture;Absorption","","1","","13","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Embodied Energy and Carbon Footprint of Two Storied Refuge Space with Lightweight Load Bearing Panels","B. E. Thevarajah; M. T. R. Jayasinghe; C. S. Lewangamage; T. J. Ibell","Department of Civil Engineering, Univerisity of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, Univerisity of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, Univerisity of Moratuwa, Moratuwa, Sri Lanka; Dept. of Architecture and Civil Eng., Univerisity of Bath, Bath, United Kingdom",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","19","24","With the effects of climate change, natural disasters are becoming more severe and frequent. Disaster resistant structures play a vital role in preventing loss of lives and damage to the belongings. A suitable material that could resist the forces of nature needs to be selected to ensure safety while reducing the adverse effects on the environment. Turning waste material into raw material is welcomed as the scarcity of natural resources and disposal of waste are becoming major issues nowadays. Such a method of replacing coarse aggregate with 100% recycled Expanded-polystyrene (EPS) is the production of lightweight concrete wall panels. A new trend of lightweight panels can be widely seen as partitions in reinforced concrete frame buildings. Incorporating these panels as a load-bearing element would lead to a drastic change in the industry. Hence a detailed study has been carried out to find out the properties of EPS panels with respect to embodied energy and carbon footprint. A comparative study has been conducted between two-storied refuge space with lightweight load-bearing panels and conventional materials such as cement blocks and fired clay bricks, through which the potential of lightweight wall panels as load-bearing walls for a two-storied refuge space is assessed.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185324","disaster resistant;lightweight wall panels;expanded polystyrene;embodied energy;carbon footprint","Carbon;Production;Buildings;Carbon dioxide;Resistance;Fly ash;Climate change","","5","","23","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Strengthening of Damaged Out of Plane Curved Reinforced Concrete Beam Using Carbon Fiber Reinforced Polymer","S. Kulendren; C. Fernando; P. Gamage","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","25","29","Curved major structures will get cracks and it will be costly and difficult to replace. So retrofitting technique in this paper will enable the engineers to retrofit these beams without replacing them. This experimental study aims at investigating the behaviour of damaged curved Reinforced Concrete (RC) beams strengthened with Carbon Fiber Reinforced Polymer (CFRP) sheets. Two sets of curved RC beam specimens, with 4000 mm radii were used. The beams were pre cracked and repaired by using epoxy grout prior to strengthening. The beams were retrofitted using an alternative bond arrangement of Near Surface Mounted (NSM) CFRP sheets. The specimens were tested under four-point bending test method. On average 51% increase in flexural gain was observed from retrofitted beams with respect to non-cracked control samples.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185302","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185302","out of plane curved damage concrete beam;near surface mounting;carbon fiber reinforced polymer;flexural performance;epoxy injection","Structural beams;Concrete;Resins;Fabrics;Polymers;Surface cracks;Carbon","","","","20","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Influence of Intersected Fold-Lines on Thin-Folded Membranes","C. Piyumi; C. Mallikarachchi","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","30","35","Concept of solar sailing which uses solar energy to propel a spacecraft is becoming popular as a low-cost spacecraft propulsion system. These solar sails require larger area while in operation and are stored in the limited space available in launch vehicles by introducing series of fold-lines. Therefore, precise prediction of deployment behaviour is important in designing tear-free deployment configurations. Physical testing of such applications is difficult due to presence of gravity, air drag and friction which prevent such structures from deploying on Earth. Hence deployment of solar sails has to be tested under vacuum and zero gravity conditions. Virtual simulations are being used to overcome these challenges. This paper attempts to understand deployment behaviour of highly compacted thin membranes and highlight the importance of incorporating fold-line properties in finite element modelling. The effects of membrane thickness and creased geometry for the deployment behaviour and deployment force were also studied through force-displacement relationship of the membrane opening. It is shown that the connection with rotational stiffness gives better idealization for the fold-line in virtual environment. Further it is evident that the deployment force and shape have a significant influence from membrane thickness and fold-line geometry.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185241","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185241","Deployable structures;ultra-thin membranes;Miura-ori;crease intersection;fold-line stiffness","Force;Loading;Mathematical model;Geometry;Shape;Finite element analysis;Load modeling","","3","","10","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Parametric Study on the Homogenized Response of Woven Carbon Fibre Composites","S. Herath; M. Jayasekara; C. Mallikarachchi","Department of Engineering, University of Cambridge, Cambridge, United Kingdom; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","36","41","Ultra-thin woven fibre composites are becoming popular in a wide range of weight-sensitive applications and hence it is important to predict their mechanical properties for accurate analysis and design purposes. This paper presents a parametric study on the homogenized response of two-ply plain woven carbon fibre composites. Influence of volume fractions, traction coefficients and fibre/resin material parameters on the laminate stiffness matrix (ABD) entries were investigated. For this study, a parametric representative unit cell is generated using a finite element pre-processor, TexGen and a Matlab based algorithm. An automated algorithmic computation of the laminate stiffness matrix is used to study its variations for different combinations of uncertain parameters. Such variations are compared with the experimental results to learn the possible reasons for the observed deviations between experimental and numerical results. It is shown that the volume fractions linearly scale the laminate stiffness entries, though interestingly, each entry has a unique scaling factor.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185307","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185307","woven fibre composites;parametric study;fibre volume fraction;surface traction coefficients;constituent material properties","Weaving;Laminates;Parametric study;Finite element analysis;Strain;Material properties","","3","","15","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Study on Concrete Filled Steel Circular and Square Tubes","P. B. M. R. Bogahawaththa; K. P. Madhuranga; K. Baskaran; H. D. Hidallana-Gamage","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","42","47","Concrete filled steel tube (CFST) is a composite material which is increasingly used in the civil engineering industry. So, it is required to identify the properties of concrete- filled steel tubes as a composite material. This paper focuses on a study conducted on concrete-filled circular steel tubes and galvanised square sections. Concrete filled circular steel tubes were tested under axial compression with three different diameter-to-thickness (D/t) ratios and two different concrete compressive strengths since CFSTs are most effective as compression members. Galvanised steel square sections were also tested for compression capacity and failure mode. Finite element model was developed using the ABAQUS software and two experimental programmes were carried out to find material properties of concrete and steel for finite element modelling and two experimental programmes were carried out to verify the finite element modelling. Galvanised iron square sections were modelled using MIDAS gen software and verified with experimental results for the failure load and failure mode also. The axial capacity of CFST was found theoretically using two different codes and one equation found in the literature. Experimental as well as numerical results showed that the axial capacity of CFST increases as the concrete infill increases and decreases with D/t ratios.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185319","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185319","concrete-filled steel tube;composite material;structural and economical effectiveness;axial compression;finite element modelling","Steel;Electron tubes;Concrete;Finite element analysis;Mathematical model;Iron;Civil engineering","","2","","7","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Holistic Behaviour of Urban Pond Systems for Flood Risk Mitigation- A Case Study in Metro Colombo Area","N. Ponnamperuma; L. Rajapakse","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","48","53","In every year Colombo becomes a flood victim causing many negative effects and the current flood control systems are inadequate to address the issue to the fullest. This case study is to enhance the present flood mitigation system in Colombo. Methodology development was targeted for evaluation of the effectiveness of cascade behavior of ponds in flood mitigation. Initially, a pond system with cascade connectivity was identified in the Metro Colombo flood affected area and pond capacities, streamline network and catchment area of each pond were generated using Digital Elevation Model(DEM) and GIS software. Stream inflows were developed using 5-year storm event from IDF curves for Colombo and HEC-HMS software. Simulation of ponds during rainfall event was modelled using HEC-ResSim software and outflows were obtained for both isolated and cascade behavior of ponds. Flood maps of each pond for both cases were modelled using HEC-RAS software. Total flood inundation area of the 5-year storm event when the ponds are acting as isolated flood resisting structures and under holistic behavior is 74.7 ha and 63.9 ha respectively. Thus, the reduction of inundation area when the ponds are connected as a cascade is 10.8 ha which is 14.47% of the total inundation area.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185383","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185383","flash flood;cascade connectivity;HEC-ResSim;urban ponds","Floods;Software;Reservoirs;Mathematical model;Biological system modeling;Storms","","","","13","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Feasibility of Robotic Technology for The Advancement of Construction Industry in Sri Lanka","M. Gamlath; K. G. A. S. Waidyasekara; S. Pandithawatta","Department of Building Economics, University of Moratuwa, Sri Lanka; Department of Building Economics, University of Moratuwa, Sri Lanka; Department of Building Economics, University of Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","54","59","Innovative technologies are vital contributors to enhance the performance level of the construction process and products. Substantial economic benefits can be generated by implementing these innovative technologies. The construction industry is traditionally not being a desirable area for robotics application. However, with the discovery of more cost-effective applications and motives such as lack of labor population, the aging skilled workers, and safety issues, the use of robotics will undoubtedly increase. However, the fully-geared and advanced technological applications are still not implementing within the Sri Lankan construction industry, other than the basic applications that provide visible benefits. Therefore, there is a need to investigate the feasibility of introducing robotic technology to enhance the quality of the Sri Lankan construction industry. Hence, this paper aims to review the current application level of robotic technology and analyze its feasibility in the local construction industry. The research aim was achieved through a quantitative approach. A detailed questionnaire survey was carried out among subject-related professionals, and analysis was done with the descriptive statistical analysis technique. The feasibility of implementing robotics is evaluated through six primary feasibility criteria, identified as cost-effectiveness and economy, safety, social, productivity, quality, and technology.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185384","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185384","feasibility;digital technology;robotics;construction","Service robots;Construction industry;Safety;Productivity;Buildings;Economics","","1","","14","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Examining the Community Perception Towards Communication Modes of Issuing Multi-Hazard Early Warning (MHEW) in Sri Lanka","P. L. A. I. Shehara; C. S. A. Siriwardana; D. Amaratunga; R. Haigh","Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka; Global Disaster Resilience Center, University of Huddersfield, Huddersfield, United Kingdom; Global Disaster Resilience Center, University of Huddersfield, Huddersfield, United Kingdom",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","60","65","Communication modes are considered important in the effective delivery of Multi-Hazard Early Warnings (MHEW) to the downstream community level. More significantly, in the global context, the lack of having proper communication modes and resistance of the community to adapt to novel technologically based communication modes have identified. Indian Ocean Tsunami which hit in 2004 is a crucial disaster incident where the lack of having effective communication modes for the warning dissemination emerged in many of the affected countries. To identify the community level perception on the existing communication modes in Sri Lanka, a field questionnaire survey was developed and conducted among 10 Grama Niladari divisions in the country and overall 323 community responses were obtained. As per the results obtained under the response analysis, traditional modes of communication were highlighted as the most effective communication mode both in urban and rural levels, among both males and females, and among each of the age category distribution. Further, the community perception level was indicated based on the mean perception score and sentimental perception score on the mobile-based communication platforms. This denoted that the community perception level is at a lower level over the warning dissemination through mobile-based platforms.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185325","Multi-Hazard Early Warning (MHEW);Communication modes;Community perception;Disasters","TV;Social network services;Tsunami;Mouth;Data collection;Hazards;Earthquakes","","5","","37","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Structural Mechanics Analogies for a Resilience Audit and Index","P. Dias; S. Viswakula","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","66","71","The World Economic Forum's (WEF) Global Risks Report 2013 arrived at a working definition for national resilience that involved three characteristics, namely robustness, redundancy and resourcefulness. We have drawn mappings between the WEF's robustness, resilience and resourcefulness and the structural engineering characteristics of robustness, redundancy and ductility. We use this first to propose a multi-sectoral framework involving the infrastructural, environmental, sociological, economic, and geopolitical sectors, also proposed by the WEF, but divide them into the three hierarchical levels of country, city and building. These three levels, three characteristics and five sectors give rise to a matrix of 45 aspects, with resilience features suggested for some of them. In this way we move towards proposing a multi-sectoral, multi-hierarchical resilience audit for a nation. We then use force-displacement analogies from structural mechanics to quantify resilience through an analogy to energy absorption, depending on the various levels of robustness, redundancy and ductility, thus generating an 8-point scale for a resilience index. The analogy suggests that ductility is the most important characteristic, but that it can be traded-off with redundancy. Redundancy is more important than robustness, but both are much more important for systems that lack ductility compared to those that possess it.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185398","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185398","resilience audit;resilience characteristics;multi-sectoral;structural mechanics analogy;energy absorption","Resilience;Redundancy;Robustness;Bars;Urban areas;Economics;Indexes","","","","12","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Development of Low-Cost Wireless Sensor Network and Online Data Repository System for Time Synchronous Monitoring of Civil Infrastructures","P. Vishnu; C. S. Lewangamage; M. T. R. Jayasinghe; K. J. C. Kumara","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Mechanical and Manufacturing Engineering, University of Ruhuna, Ruhuna, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","72","77","Advances in wireless sensor networks (WSN) are well proven and commonly used in Structural Health Monitoring (SHM). SHM using WSN is the modern paradigm which incorporates automated systems for data acquisition, in monitoring, analysis, and identification of structural responses and defects. Even though currently used WSN are economical compared to tethered monitoring systems, it is still unaffordable. The costly nature of traditional data loggers and the low penetration nature of currently used networking protocols, through civil structures thus requiring dense array of sensors, increase the overall cost of a WSN. This paper discusses the development of a low cost WSN to monitor the acceleration response of civil engineering structures using off the shelf products. The developed system is capable of capturing synchronous acceleration response data with the sampling frequency of 100 Hz with a resolution of 0.5 mg. The collected data is processed and shared between peer nodes using sub 1 Gigahertz wireless protocol, and stored within an online based central data repository system replacing traditional data loggers. The developed low cost WSN is proved to be a better low cost alternative in the context of a target building with 48 floors (185 m height).","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185231","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185231","Wireless sensor networks;Low-cost data acquisition system;repository systems;Structural health monitoring;Time synchronization","Monitoring;Sensors;Wireless sensor networks;Accelerometers;Peer-to-peer computing;Buildings;Protocols","","2","","19","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
"Investigation on the Mechanical Property Variation on Timber Caused Due to the Thermal and Chemical Modification","D. M. P. Sudeshika; M. S. Mendis; R. U. Halwatura","dept. of civil engineering, university of moratuwa, Colombo, Sri Lanka; dept. of civil engineering, university of moratuwa, Colombo, Sri Lanka; dept. of civil engineering, university of moratuwa, Colombo, Sri Lanka",2020 Moratuwa Engineering Research Conference (MERCon),"3 Sep 2020","2020","","","78","83","Timber is a popular natural construction material since ancient time. Quality of timber varies with physical and mechanical properties. Timber modification techniques are used to improve durability and dimension stability of the timber. The aim of this research is to create a data base on mechanical property variation on timber caused due to the thermal and chemical modifications. Two distinct industrial surveys were conducted clusters-based and companies based survey to identify most abundantly utilized timber for structural applications and most abundantly utilized preservative techniques in Sri Lanka. Through the industrial survey results, three timber species were selected and specimens were prepared. Industrial survey concluded five major treatment methods; kiln dry, dipping, impregnation, brushing and spraying. Then prepared specimens were treated by the above timber modifications techniques. Compression parallel to grain and static bending test (central loading) were conducted according to BS 373: 1957 standard. According to test results, in Alastonia timber dipping & kiln dry and impregnation & kiln dry, in Rubber timber kiln dry, dipping & kiln dry and dipping and in Mango timber brushing and spraying modification techniques exemplified significant mechanical properties (compression parallel to grain, MOR (modulus of rupture) and elasticity) improvement.","","978-1-7281-9975-7","10.1109/MERCon50084.2020.9185330","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9185330","thermal modification;chemical modification;mechanical property;timber","Kilns;Rubber;Elasticity;Mechanical factors;Chemicals;Standards;Companies","","1","","15","IEEE","3 Sep 2020","","","IEEE","IEEE Conferences"
