"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Value Engineering as a Pragmatic Value Enhancing Tool for Public Sector Construction Projects","I. G. N. Anuradha; A. P. K. K. Ambagala; P. D. Dharmarathne; S. U. Liyanage; R. U. Halwatura; K. A. K. Devapriya","Department of Quantity Surveying, SLIIT, Malabe, Sri Lanka; Department of Quantity Surveying, SLIIT, Malabe, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of Building Economics, University of Moratuwa, Katubedda, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Value Engineering is a globally accepted methodical approach that enables the best balance between the quality, performance and reliability of a project while improving the “value” of goods, products and services. The concept of Value Engineering is applied within the construction industry of many countries to improve the output comparing to conventional practice. Most importantly, adopting conventional practice reasons for less value for the resources use for the construction projects. This is quiet high in public sector projects. Therefore, applying Value Engineering for public sector projects, will give better value for the resources use. Nevertheless, the applications of Value Engineering in public sector construction projects of Sri Lanka are rare. Therefore, this study aimed to identify the challenges that affect the implementation of Value Engineering for the public sector construction projects in Sri Lanka. In order to achieve the above aim, two objectives were implemented as (1) identify the significance of Value Engineering and the challenges affecting to the implementation of Value Engineering for the public sector construction projects in Sri Lanka, and (2) to develop a suitable framework to overcome the challenges affecting the implementation of Value Engineering in public sector construction projects. 23 challenges were identified through a comprehensive literature review and a questionnaire survey was conducted to identify the impact of those challenges and to find out suitable strategies to overcome them. There the data were collected from 71 construction industry professionals with Value Engineering knowledge. Then, the RII technique was adopted to rank the challenges based on the collected data. Eventually, based on the challenges and the proposed strategies a framework was developed for better adaptation of Value Engineering for the public sector construction projects in Sri Lanka.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906210","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906210","Value Engineering;Public Sector;Construction Projects;Challenges","Procurement;Knowledge engineering;Costs;Government;Developing countries;Reliability engineering;Teamwork","","","","29","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Appraising vulnerabilities on elders and built environment of aging-in-place in tropics using infrared thermography","I. Rajapaksha; R. Jayasekara; C. Siriwardana","Dept. of Architecture, University of Moratuwa, Moratuwa, Sri Lanka; Dept. of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Dept. of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Demographic shifts due to the burgeoning ageing population and increasing global temperatures are synchronized societal challenges of the future. People living in low and middle-income countries are ageing much faster than richer countries and over the next three decades, ageing is predominant in Asia. People ageing in low-income communities of the tropics will become more vulnerable to heat with limitations and conditions of the houses they live. Thus, the study appraises the vulnerabilities of elders and the built environment of aging in place in the tropical city of Colombo, Sri Lanka. The selected cohort is permanently residing in a low-income community. Infrared thermal imagery analysis of elders is evident for a mean skin temperature of 34.9° C, which is 1.9° C above a healthy adult. Mean skin temperature further increases in elders living in detached houses. Moreover, the houses demonstrate poor ventilation, and overheated interiors with less usable floor area and windows. Additionally, the elders are suffering from long-term illnesses and their income restricts treatments. Thus, the study portrays an overarching social injustice status of ageing population in cities in Sri Lanka, as elders prefer aging in place. Thus, it highlights the significance of physical attributes of built environment to ensure healthy aging in warming climates.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906212","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906212","ageing in place;built environment;older population;tropics;mean skin temperature","Heating systems;Sociology;Urban areas;Aging;Ventilation;Skin;Thermal analysis","","2","","30","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Development of a Cost-Optimized Model for Evacuation Route Planning for Tsunamis","K. K. C. L. Kannangara; V. V. Adikariwattage; C. S. A. Siriwardana","Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka; Department of Transport Management and Logistics Engineering, University of Moratuwa, Colombo, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","This paper addresses the problem of planning inland evacuation routes along a given coastal stretch. This study presents a methodology to determine the optimum interval for proving inland evacuation routes within a stretch of vulnerable coastal area. It is evident that the developing countries may face financial constraints while providing necessary infrastructure facilities to minimize the fatalities. The establishment of evacuation routes or structures involves expensive capital and maintenance costs. Policymakers need a scientific basis to evaluate the provision of infrastructure facilities as part of planning emergency response strategies. The proposed methodology looks at the trade-off between the cost of providing infrastructure for evacuation and the cost of exposure to the risk. A total cost model is derived as the sum of infrastructure cost and cost of people being exposed to the risk as a function of uniform spacing between inland evacuation routes. The optimum uniform spacing that minimizes the total cost is derived. Thus, the spacing between evacuation routes is obtained as a function of the value of time saved from exposure to the risk, population density in the area, hazard zone depth, walking speed of individuals, and cost of infrastructure. Thus, the derived model is applied to a case study in Thelwaththa Grama Niladhari Division (GND), located in the southern province of Sri Lanka, which was severely affected by the 2004 tsunami event.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906279","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906279","Evacuation;Total cost model;Infrastructures;Value of time","Legged locomotion;Costs;Sociology;Sea measurements;Maintenance engineering;Tsunami;Mathematical models","","","","39","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"A Conceptual Framework to Understand the Multi-Hazard Early Warning Mechanism in Communication Management","P. L. A. I. Shehara; C. S. A. Siriwardana; D. Amaratunga; R. Haigh","Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Colombo, Sri Lanka; Global Disaster Resilience Center, University of Huddersfield, Huddersfield, United Kingdom; Global Disaster Resilience Center, University of Huddersfield, Huddersfield, United Kingdom",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","A conceptual model development is a primary mechanism for defining dependencies among parameters. Here, the integration of concepts linked with Multi-Hazard Early Warning mechanism is captured. This became more significant when implementing Disaster Risk Reduction strategies emphasized by the Sendai Framework for Disaster Risk Reduction 2015-2030. Such a warning mechanism is required to ensure that the public at risk is timely alerted and adequately informed. In proper understanding of this mechanism, the conceptual model development is a significant approach. Here, the activity level sequencing was determined with the analytical illustration of the activity concentration and stakeholder level. Recent studies were considered in conceptual model development. For further verification, the reviews obtained from the pilot expert survey were considered. The developed model was checked for applicability considering disaster situations such as Indian Ocean Tsunami in 2004, Cyclone Fani in 2019 and Meethotamulla garbage dump failure in 2017. Here, the activity level concentration variation is categorized based on stakeholder levels which define on the international to community level are captured along with time change. Based on the idealized conceptual framework, the policymakers and associated stakeholders can use this in integrating the guidelines and policy framework which are targeted at Disaster Risk Reduction.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906276","Erasmus; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906276","Multi-Hazard Early Warning (MHEW);Stakeholders;Activity Sequence;Conceptual Framework;Disaster Risk Reduction (DRR)","Sequential analysis;Oceans;Sea measurements;Tsunami;Cyclones;Timing;Stakeholders","","","","41","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Understanding the Interdependency of Resilience Indicators in Green Building Assessment Tools in Sri Lanka: An Application of SWARA Method","S. H. Rajapaksha; D. V. Rajapaksha; C. Siriwardana","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Sri Lanka is frequently subjected to disasters caused by adverse natural shocks and climatic stresses. Climate change which is accelerated by Green House Gases is a main cause behind the more frequent and intense disasters. Hence, the construction industry is now heading towards Green Buildings as one of the sustainable aspects. Since the involvement in the green building industry in Sri Lanka as well, it has emphasized the importance of incorporating disaster resilience indicators into Green Building Rating Tools (GBRTs) to ensure that green buildings can withstand adverse natural shocks and climatic stresses while maintaining their long-term survivability. There have been various disputes over the concepts “disaster resilience” and “sustainable development,” which have impeded implementation. Therefore, in this research, a multicriteria decision-making tool, the Stepwise Weight Assessment Ratio Analysis (SWARA) method was used to identify the overall impact of the integration of disaster resilience indicators into a green building framework. It was intended to capture different perspectives of decision makers on each possible disaster resilience aspect that can be integrated into a GBRT related to the Sri Lankan context. The most suitable resilience indicators were selected from the GBRTs and related studies and used in the evaluation. They were assessed for their significance in enhancing disaster resilience as well as the sustainability of green buildings. The results have shown that risk avoidance related indicators can enhance the disaster resilience of the building while increasing the sustainability. Conversely, disaster resilience indicators like improved structural and architectural aspects, and excessive use of hazard-resilient and more robust materials can reduce the overall sustainability of a green building.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906288","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906288","sustainable development;disaster resilience;Sri Lanka;green buildings;Green Building Rating Tools","Green buildings;Electric shock;Buildings;Weather forecasting;Ventilation;Stakeholders;Sustainable development","","1","","36","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"3D Full-field Deformation Measurement using Stereo Vision","L. S. Sarma; C. Mallikarachchi","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Measuring 3D deformation and strain are crucial parameters in structural engineering applications both at the construction and operational stages. Precise 3D full-field measurements are useful in structural optimization, damage detection and retrofitting. Digital Image Correlation is a non-contact optic-based measurement technique that is proven to be an ideal candidate in this regard. It has the potential to become a cheap, simple, and precise solution for deformation measurement. However, the currently available Digital Image Correlation measuring systems require expensive dedicated software packages and physical resources which are difficult to access. Therefore, there is a need to develop a cost-effective measuring technique to effectively use it in the local context. This research focuses on the development and validation of a precise non-contact-based deformation measurement technique. In the proposed method, 3D full-field deformation of the deforming object is measured by processing stereo photographs taken with commonly available digital cameras using the image processing toolbox available in the MATLAB commercial package. Further, the proposed method is enhanced by developing it as a standalone application, which can be installed and conveniently used by any technician. Capability of using the developed application in common civil engineering laboratory experiments has been demonstrated.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906211","University of Moratuwa; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906211","digital image correlation;3D reconstruction;full-field measurements;computer vision","Three-dimensional displays;Correlation;Transducers;Mortar;Digital images;Current measurement;Measurement techniques","","","","26","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Study on Honeycombs in Structural Concrete Elements","K. A. B. P. Kuruppu; M. Nanthakumar; K. Baskaran","Department of civil engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of civil engineering, University of Moratuwa, Katubedda, Sri Lanka; Department of civil engineering, University of Moratuwa, Katubedda, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Concrete structures are subjected to various types of surface defects such as honeycombs, surface voids, form streaking, etc. Proper understanding of the root causes of each type of defect is significant in preventing recurrence as well as applying remedies. An extensive field survey was conducted in connection with the construction sector of Sri Lanka to gather information on the current practices. It was found that the construction industry needs more awareness on correct practices. This study attempts to fill the gap between current field practices and standard practices. Poor workmanship in consolidation of fresh concrete leads to most of the defects, but this study shows how the understanding of technical background of each activity and the proper planning at initial stages contribute to effortless improvements in workmanship. Contradictions between codes of practices for design of reinforced concrete and codes of practices for consolidation of concrete were taken into consideration under this study. In order to identify the locations of hidden honeycombs, a series of UPV tests (conventional approach) were performed, quantitative and qualitative analysis of them has been provided under this study. It has shown the importance of moving to modern non-destructive evaluation approaches for such scenarios.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906223","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906223","Honeycombs;Non-destructive evaluation;Consolidation;Concrete;Vibration","Codes;Force;Modems;Concrete;Planning;Task analysis;Standards","","","","18","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Investigation of the Feasibility of Prestressed Concrete (PC) over Conventional Reinforced Concrete (RC) in Water Retaining Structures","W. L. A. Chathuri Madhushani; H. D. Hidallana-Gamage; K. Baskaran","Dept. of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Dept. of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Dept. of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Concrete water tanks are used to store and supply safe drinking water and are designed as crack-free structures. The demand for water tanks will continue to increase in the coming years; quick construction methods and economical design approaches will be helpful in the selection of water tanks for relevant applications. Prestressed Concrete (PC) will be a better alternative for Reinforced Concrete (RC) water tanks which are commonly used in Sri Lanka. This paper presents design guidance for PC circular water tanks resting on the ground. The design and construction approaches for PC circular water tanks were identified following EN 1992-1-1:2004 and EN 1992-3:2006 standards. The Midas FEA Finite Element (FE) software was used to analyse the tanks. The economic feasibility of both PC and RC tanks is compared for different tank capacities. The design outputs were converted into structural drawings and bills of quantities. Results of the material take-offs showed that RC is economical only for 4500m3 or less capacity. For higher capacities (above 4500 $\mathrm{m}^{3}$), PC tanks become cheaper by around 12-14%. The information presented in this paper will therefore be helpful to understand the design philosophy for the safe and economical design of water tanks with better crack control.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906267","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906267","Circular water tanks;Prestressed concrete;Reinforced concrete;Design guideline;Economic feasibility","Economics;Philosophical considerations;Design methodology;Concrete;Software;Storage tanks;Finite element analysis","","","","9","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Case Studies on Blast Behaviour of Glass Façades: Sri Lanka Easter Bombings","G. C. S. Jayaweera; H. D. Hidallana-Gamage; B. Baleshan","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Meinhardt Australia Pty Ltd, Brisbane, Australia",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Sri Lanka Easter attacks were done by coordinated suicide bombers on 21st of April, 2019. This paper investigates the damages to the glass façades due to the explosions that occurred inside the five-star hotels, Shangri-La, and Kingsbury in central Colombo. It is evident from previous explosions that the blast-related injuries are mainly caused by the free-flying glass fragments. Laminated Glass (LG) will provide better resistance to explosions that occur outside the building if they are properly designed to be held on the supporting structure. Because, if the blast pressure enters the building, it will cause severe damage to the building elements while creating injuries to the occupants. However, when an explosion occurs inside the building, damage to the building elements and occupants will be severe if the blast pressure cannot escape from the confined building premises easily. Therefore, both of these aspects should be considered when designing glass façades for a credible blast load. LG has better blast resistance than monolithic glass. This paper presents a comprehensive review on the effect of the Easter bombings on glass façades and some design strategies which can be recommended for blast-resistant glazing with the evidence from available literature and design standards.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906182","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906182","blast loads;design standards;glass façades;laminated glass;Sri Lanka Easter bombings","Terrorism;Buildings;Vents;Design standards;Glass;Explosions;Explosives","","1","","15","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Design Optimization of a Steel Bridge Bracket","S. Liyanagunawardhana; L. S. Sarma; S. Herath","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Steel brackets have a renowned potential of being used in bridge constructions as a load-bearing element. However, the excessive material usage in bracket manufacturing will lead to expensive constructions, increased energy consumption and a rise in carbon footprint. To circumvent these challenges, this paper demonstrates a novel approach for producing an optimum and sustainable steel bracket for pedestrian bridge construction. Topology optimization is used as the tool of choice in this work, which has a proven record of arriving at the highest stiffness to weight ratio. This study uses an existing steel bridge bracket in Castleford Foot Bridge, England as a study case. The bracket is optimized under several volume fractions and ultimately, the optimum design is selected based on both simulation results and practical considerations. It is shown that a considerable amount of material could be saved without sacrificing the strength and stiffness requirement of the bridge bracket. Without a loss of generality, the selected optimal design is manually extracted to a Computer-Aided Design (CAD) software for further post-processing and analysis.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906146","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906146","topology optimization;steel brackets;structural optimization;bridge construction;additive manufacturing;sustainable designs;computer-aided design","Bridges;Geometry;Solid modeling;Design automation;Three-dimensional printing;Manufacturing;Topology","","","","20","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Homogenization of Ultra Thin Woven Composite Structures at High Curvatures","U. Weerasinghe; S. Herath; C. Mallikarachchi","Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","5","Growing demand for ultra-thin woven composites has been identified in weight-sensitive applications, especially in space engineering applications such as self-deployable structures. They undergo extreme curvatures during folding and deployment process and hence understanding their mechanical behaviour is important for optimization of future structures. Literature on experimental studies unfolds that there is a considerable reduction in bending stiffness of these ultra-thin woven composites when subjected to curvatures. This paper presents a numerical investigation that incorporates inter-tow and inter-lamina interaction behaviour on the homogenized response of a two-ply plain woven carbon fibre composite. Two distinct models were used in the analysis with dry fibre approach and resin embedded geometry. The analysis is advanced further towards the non-linear regime to predict the response under higher curvatures. It is shown that the developed models are capable of capturing the reduction in flexural stiffness.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906255","National Research Council; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906255","Cohesive behaviour;Non-linear bending behaviour;Woven fibre composites;Representative unit cell;Multiscale modelling","Geometry;Analytical models;Bending;Predictive models;Weaving;Numerical models;Resins","","2","","16","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Rapid Risk Assessment of Sri Lankan School Buildings against Tsunamis","C. Nawanandana; P. Dias","Department of Civil Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Civil Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Rapid assessment of building vulnerability and risk is very useful, especially if based on sound engineering principles as opposed to expert opinion alone. A tsunami relative risk index (TRRI) has recently been proposed for hospital buildings based on such an approach. This study extends the concept to reinforced concrete school buildings. Two typical plan forms of school buildings were explored, each of two and three storey height. The criterion for overall structural failure was the shear capacity of columns; for scour, the number of footings undermined; and for debris impact, the shear capacity of corner columns. Of the parameters explored, the inundation depth and flow velocity were found to have the greatest influence on TRRI, while building type, building height and flow direction had much smaller influence. Debris impact was the governing risk at low inundation depths (around 1m), with scour at medium depths (around 3m) and overall structural shear failure at higher depths (around 5m).","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906157","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906157","Tsunami;Relative Risk Index;School buildings;Structure;Scour;Debris","Numerical analysis;Hospitals;Oceans;Buildings;Production;Tsunami;Floods","","","","13","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"The use of plastic aggregate in concrete","S. A. Z. Ameen; S. Karunaratne","Department of Civil Engineering, Curtin University & Sri Lanka Institute of Information Technology, Colombo, Sri Lanka; Department of Civil Engineering, Sri Lanka Institute of Information Technology, Colombo, Sri Lanka",2022 Moratuwa Engineering Research Conference (MERCon),"4 Oct 2022","2022","","","1","6","Plastic waste management is a growing concern worldwide since permanent solutions are costly for third-world countries. This study explores storing plastic waste in concrete as a partial replacement of the fine aggregate to produce a useful building material. To resolve the material's lack of compressive strength, this study used HDPE chemically treated with Sodium Hypochlorite (NaOCl) and partially replaced the cement with silica fume at 7.5%, and 10% to improve the concretes Interfacial Transition Zones (ITZ). This research tests the workability, density, and compressive strength, and completes a microstructure analysis of this material to determine if structural lightweight concrete (SLWC) can be produced. The results obtained indicate that adding silica fume with chemically treated aggregate increased the compressive strength by 1.9% and 7.4% respectively in comparison to the control. Through the statistical analysis, these additions were then shown to make a significant difference in the concrete's strength. The microstructure analysis too confirmed that the quality of the ITZs had improved in these mixtures. However, the workability of these 2 mixtures was reduced by 77.4%. The study concludes that although the concrete isn't lightweight, its compressive strength can be improved to match that of conventional structural concrete.","2691-364X","978-1-6654-8786-3","10.1109/MERCon55799.2022.9906143","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9906143","HDPE;Interfacial transition zone;Lightweight structural concrete;Compressive strength;Plastic Fine aggregates","Silicon compounds;Workability;Waste management;Industries;Statistical analysis;Aggregates;Sodium","","1","","21","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
