"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Machine Learning Techniques to Assess Faceted Blue Sapphire Gemstone Prices","T. Mahanama; V. Chandrasekara; D. Ranatunga","Department of Statistics & Computer Science, University of Kelaniya, Dalugama, Sri Lanka; Department of Statistics & Computer Science, University of Kelaniya, Dalugama, Sri Lanka; Valuation Division, National Gem & Jewellery Authority, Colombo, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","The gem industry is a giant pillar that supports the economic growth of Sri Lanka. Gemstone market prices rely on the implicit knowledge of professional gem evaluators. Complexity in gemstone valuation due to their inherent variability leads to subjective decisions. This creates a necessity for establishing a standardized model that mitigates the risk of overpricing or underpricing of gemstones. Developing a standardized model for gemstone valuation benefits stakeholders and upholds the esteemed reputation of the gem industry. This research developed high-tech models to assess faceted blue sapphires, taking the exported gemstone records from the National Gem and Jewellery Authority. The dataset comprehends a total of 881 records with both single (409) and batch (472) assessments of faceted blue sapphire gemstones. This study identified the pivotal factors for gem valuation, such as colour, inclusions, cracks, cut, weight, state of treatment, and calibration. Multiple machine learning regression models, including multiple linear regression (MLR), quantile regression (QR), support vector regression (SVR), feedforward neural network (FFNN), and generalized regression neural network (GRNN), were employed in building pricing models. The MLR and QR models resulted in inadequate pricing models due to the violation of model assumptions. While SVR, FFNN, and GRNN exhibited similar performances, GRNN outperformed in evaluating both single and batch assessments. For pricing single assessments, the SVR model with the Gaussian kernel exhibited a superior performance. The proposed efficient and reliable pricing models to assess faceted blue sapphires will directly benefit appraisers and indirectly gem collectors and investors. This study also recommends exploring future research paths, including the integration of decision support tools like computer-trained pricing models, to assess other varieties of gemstones and enhance their broad applicability.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550868","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550868","Blue Sapphire;Feedforward Neural Networks;Gemstone Valuation;Generalized Regression Neural Networks;Support Vector Regression","Industries;Support vector machines;Computational modeling;Linear regression;Pricing;Machine learning;Vectors","","","","12","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Autonomous Warning System To Detect Road Blockers And Collisions While Notifying Users About Potential Risks","P. M. Athree; D. Kasthurirathna","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Dept. of Software Engineering, Faculty of Computing, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Usually, only time and distance are considered when choosing a route, not the risk involved. Due to not taking the danger into account before the trip, we might have to experience numerous problems and risks. As a result, there may be dangerous situations for the driver and passengers and time and fuel wastage. Thus, the issue is how to evaluate the road while choosing the route before using it and What elements are crucial to take into account while evaluating a route’s issues. This project aims to develop a system to evaluate risk before a vehicle enters a dangerous area and predict the best path by evaluating aspects of roads including accidents, road repairs, and road blockers. Image Classification is used to detect road repairs and blockers. Federated Learning will be used to improve the accuracy of the Road blocker detector. Here, Clients will train locally using private data, send their optimized parameters to the central server, and then aggregate those trained parameters to produce a global model. This process will be continued until the system has a trained model that is ideal for predicting roadblocks. YOLOV7 object detector will be used to detect vehicle collisions and accidents in real-time. Finally, Federated Learning will be used to notify users about detected incidents and event details will be marked in a Google map which is running on a Flask application. Using the Blocker map, drivers can decide which route is more suitable based on the proposed system’s detections and blocker details.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550467","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550467","federated learning;image classification;image processing;supervised learning;yolo","Federated learning;Roads;Detectors;Maintenance engineering;Data models;Real-time systems;Servers","","","","21","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Machine Learning-Based Gemstone Classification through Analysis of Absorption Band Spectrum Images and Refractive Index","R. Thaneeshan; H. Thiruketheeswaran; K. Aanantharasa; P. Arulpirathasan; C. Jaliya; R. Murugaiya","Department of Computer Science and Informatics, Uva Wellassa University, Badulla, Sri Lanka; Department of Computer Science and Informatics, Uva Wellassa University, Badulla, Sri Lanka; Department of Computer Science and Informatics, Uva Wellassa University, Badulla, Sri Lanka; Department of Computer Science and Informatics, Uva Wellassa University, Badulla, Sri Lanka; Department of Applied Earth Sciences, Uva Wellassa University, Badulla, Sri Lanka; Department of Computer Science and Informatics, Uva Wellassa University, Badulla, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Accurate gemstone identification holds paramount importance in the gemstone industry, traditionally demanding expertise and specialized equipment. This research introduces an advanced computer vision method for automated gemstone classification based on visual attributes. The method utilizes machine learning models trained on a meticulously curated dataset encompassing high resolution gemstone images, annotated absorption band spectrum images, and refractive index values. Empirical validation underscores the efficacy of the approach: Logistic Regression achieves notable accuracy of 92.11% in training and 90.00% in validation for spectrum data, effectively discerning gemstones by their distinctive absorption spectra. For predicting refractive indices, the study employs Random Forest classification, supported by compelling empirical evidence. This approach could revolutionize gemstone classification by automating identification and reducing equipment dependency.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550766","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550766","gems;logistic regression;refractive index value;random forest classification;spectroscopy","Training;Logistic regression;Visualization;Absorption;Computational modeling;Refining;Refractive index","","","","11","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Sinhala Sign Language Detection Approach for Deaf People Using Human Pose Estimation","S. J. M. J. Nadeesha; W. V. S. K. Wasalthilaka","Department of Computing and Information Systems, Faculty of Computing, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Software Engineering, Faculty of Computing, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","People with disabilities have physical, sensory, cognitive, or behavioral health problems that limit their participation in activities and interaction with the environment. Deafness is one of the most common types of disability in society. Since verbal communication is impossible for the deaf, sign language is one of the most often used forms of communication among those disable people. However, a third party who is fluent in sign language is necessary for efficient communication. This research study proposed a sign language detector for Sinhala using Logistic Regression, Ridge Classifier, Random Forest, and Gradient Boosting algorithms with human pose estimation. The method used upper-body stance landmarks with 100 human pose videos and 40 widely used signals to extract features for body language classification. With an overall 86.75% success rate, this study is a major step toward improving deaf people's communication in Sri Lanka.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550667","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550667","deaf people;human pose estimation;logistic regression;ridge classifier;sign language","Training;Sign language;Logistic regression;Pose estimation;Detectors;Feature extraction;Systems engineering and theory","","","","21","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Transition-Aware Human Activity Recognition using Ensemble Learning and Neural Networks","T. Wijewardhana; S. Goonetilleke","Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electronic and Telecommunication Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Ubiquitous computing has captivated a significant interest due to its usefulness in various domains. Human activity recognition (HAR) is an important area in ubiquitous computing which identifies human activities using sensor data. In HAR, there is a noticeable lack of focus towards transition aware HAR and most systems have focused only on identifying basic activities. However, for effective HAR, it is necessary to identify transitions accurately. In this paper, we present a novel HAR method which focuses on recognizing both basic activities and transitional activities using accelerometer and gyroscope data. We have implemented a stacked-ensemble model for activity classification using both traditional machine learning algorithms and neural networks. Our method was evaluated using a public dataset and our stacked ensemble model has achieved an overall classification accuracy of 99.74 % with oversampling. Our model accurately identifies both basic and transitional activities.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550836","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550836","ensemble learning;machine learning;neural networks;transition-aware activity recognition;ubiquitous-computing","Training;Artificial neural networks;Predictive models;Prediction algorithms;Ubiquitous computing;Robustness;Classification algorithms","","","","14","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Interpretable Prediction of Student Dropout Using Explainable AI Models","P. Padmasiri; S. Kasthuriarachchi","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Computing, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","7","The research addresses the challenge of student dropouts in education institutions, recognizing the pivotal role of education in shaping the society. A research gap is identified, with limited studies effectively combining Machine Learning (ML) algorithms and Explainable AI (XAI) techniques for predicting student dropout. To bridge this gap, a prediction model is developed, integrating ML with XAI to enhance transparency and interpretability. A web interface is introduced, enabling users to input attributes and receive predictions with explanations interpreted using LIME. Further, global interpretation using SHAP is conducted, offering insights into the overall impact and importance of features in the ML model across its dataset. The model is evaluated by selecting academic professionals through purposive sampling technique, employing Likert scale questions, resulting in a mean value exceeding 3.4 and affirming the model’s effectiveness in predicting student dropouts with transparency.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550525","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550525","dropout prediction;higher education;interpretable machine learning;explainable AI","Bridges;Machine learning algorithms;Explainable AI;Computational modeling;Education;Refining;Predictive models","","1","","29","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Machine Reading Comprehension with Tamil Short Story MRC Dataset","A. V. Ann Sinthusha; C. E. Y. A.; R. Weerasinghe","School of Computing, University of Colombo, Colombo, Sri Lanka; Department of Computer Science, University of Jaffna, Jaffna, Sri Lanka; School of Computing, University of Colombo, Colombo, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","7","Multilingual transformer models are considered to be a solution for Natural Language Processing (NLP) in under-resourced languages like Tamil. Machine Reading Comprehension for the Tamil language was an under-studied task compared to other Tamil natural language processing tasks and other languages. This is mainly due to the lack in the presence of language-specific pre-trained transformer models and machine reading comprehension datasets for the Tamil language. A quality dataset is an important ingredient for all kinds of natural language processing tasks. To analyse the performance of the machine reading comprehension task for the Tamil language an MRC dataset based on Tamil short stories was created as part of this research. A question count-based analysis was performed to verify the variety of questions. This analysis found that the Tamil Short Story for MRC task dataset possesses a similar ratio of question types compared to SQuAD 1.1. Further, to verify the effect of utilising language-specific resources, this dataset and the famous SQuAD 1.1 dataset of the English language have been used to analyse the performance of the transformer models, namely, multilingual DistilBERT, multilingual BERT, XLM-RoBERTa, MuRIL, and RemBERT. These models were selected due to their support for the Tamil language. As per the analysis, the RemBERT and MuRIL models were able to produce the highest BERT Score of 85.33% confirming the contribution of language-specific resources.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550544","University of Jaffna; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550544","tamil machine reading comprehension;tamil short story mrc dataset;question answering","Analytical models;Computational modeling;Transformers;Natural language processing;Task analysis","","","","13","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Weed Detection in Agriculture using End-to-End Object Detection with Transformers in ResNet-50","H. G. Suriyage; H. M. S. C. Rathnayake","Department of Informtion Technology, Faculty of Computing, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Informtion Technology, Faculty of Computing, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Weed infestations significantly expose agricultural productivity to danger, leading to substantial yield losses in large-scale farming operations. Accurate identification and targeted treatment of various weed species are critical for effective weed control in contemporary farming practices. This research explores an innovative approach for weed detection utilizing the DETR (End-to-End Object Detection) model with the ResNet-50 backbone in a multi-label scenario, leveraging a custom-built dataset containing annotations for four distinct weed species present in 3956 images. This study diverges from prior methodologies and focuses on comprehensive weed detection using advanced deep learning architectures. Unlike previous approaches, the investigation specifically assesses the DETR-ResNet-50 model's efficacy in the precise identification and localization of multiple weed species within a single image. The research methodology encompasses annotations for multiple weed species in single images, covering diverse scenarios encountered in practical agricultural settings. Although primarily utilizing loss values for model evaluation, additional metrics such as mAP (mean average precision), IoU (intersection over union), precision, and recall were employed to assess the model's performance. The study concludes that the DETR-ResNet-50 model showcases promising potential for effective weed detection, signifying its viability for practical deployment in agricultural settings.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550793","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550793","DETR;Detr-ResNet-50;machine learning;Weed detection","Training;Productivity;Measurement;Annotations;Navigation;Training data;Object detection","","","","15","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Disease Diagnosis From Facial Alternations Using Ensemble CNNs","P. Surasinghe; K. Krishnapillai; P. Sabapathippillai; K. Thanikasalam","Department of Physical Science, Faculty of Applied Science, University of Vavuniya, Vavuniya, Sri Lanka; Department of Statistics and Computer Science, Faculty of Science, University of Peradeniya, Kandy, Sri Lanka; Department of Physical Science, Faculty of Applied Science, University of Vavuniya, Vavuniya, Sri Lanka; Department of Computer Science, Faculty of Science, University of Jaffna, Jaffna, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Identifying health conditions from facial images is crucial for the early detection of certain diseases and provides crucial information for timely intervention. This study introduces a novel ensemble convolutional neural network (CNN) classifier with a visualization technique for diagnosing Bell’s palsy, Parry-Romberg syndrome, and Moebius syndrome. As the first step of this study, a dataset was constructed using publicly available images due to the unavailability of benchmark datasets to detect these diseases. The proposed ensemble CNN classifier combines the strengths of ResNet-50, VGG-16, and DenseNet-121 to classify diseases with high accuracy. In addition, a visualization technique was developed to identify the most influential facial regions for detecting these diseases. The proposed ensemble CNN classifier achieved a classification accuracy of 91.96% on the test set of the constructed dataset.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550446","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550446","Disease Diagnosis;Ensemble CNN;Facial Alterations;Grad-CAM Visualization","Visualization;Lips;Benchmark testing;Convolutional neural networks;Medical diagnosis;Modeling;Diseases","","","","27","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Hardware-aware Neural Architecture Search for Sound Classification in Constrained Environments","P. Ranasinghe; T. Paranayapa; D. Ranmal; D. Meedeniya","Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science & Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Deep Learning (DL) and Internet of Things (IoT) based applications have indeed become integral to many smart applications. Designing such solutions with high performance and low resource consumption is challenging. We present a Hardware-aware Neural Architecture Search (HW-NAS) process that automates the design of lightweight Convolutional Neural Networks (CNNs) for sound classification on edge devices. This uses a search space containing blocks similar to VGG16, a black box search strategy based on Occam’s razor and an STM32 microcontroller-based simulation to estimate the hardware cost. The novel HW-NAS-derived model outperforms the existing CNN classifiers with an accuracy of 83.05% and a model size and a peak RAM consumption of 230kB and 1.22MB, respectively. Henceforth, this study concludes that HW-NAS processes can yield models with state-of-the-art performance in the domain of forest sound classification that can be deployed in resource-constrained edge devices.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550556","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550556","artificial intelligence;comparative study;edge implementation;environmental sound classification;hardware-aware neural architecture search","Performance evaluation;Deep learning;Computational modeling;Random access memory;Computer architecture;Forestry;Search problems","","","","19","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Pattern-Driven Privacy: Columnar Binary Transformation for Robust Iris Recognition","W. U. Wickramaarachchi; D. Zhao; J. Zhou; J. Xiang","School of Computer Science and Artificial Intelligence, Wuhan University of Technology, Wuhan, China; School of Computer Science and Artificial Intelligence, Wuhan University of Technology, Wuhan, China; School of Computer Science and Artificial Intelligence, Wuhan University of Technology, Wuhan, China; School of Computer Science and Artificial Intelligence, Wuhan University of Technology, Wuhan, China",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","8","Iris is a distinct and strong biometric feature that is being employed as a method of authentication all over the world. Irreversibility, Renewability, and Unlinkability are the most critical aspects required to ensure the privacy of biometrics. Keeping recognition performance at a high level while providing privacy is a critical challenge that many researchers try to overcome. Information distortion through transforming original iris data into another form of information can be used to ensure privacy features. Therefore, this paper proposes a novel approach for iris authentication that ensures privacy features and high recognition performance. The binary representation of the existing iris template is transposed to another new binary representation by computing it column-wise. The Genuine Acceptance Rate (GAR) depicted for the proposed method is 97.11%, while the False Acceptance Rate (FAR) is 0.01%. Compared to the existing research works, the proposed method demonstrates an Equal Error Rate (EER) of 0.59%. The theoretical and experimental proof with explanation is stated in the paper to confirm the privacy aspects.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550858","National Natural Science Foundation of China; Natural Science Foundation of Chongqing; Research and Development; Research and Development; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550858","Biometric Authentication;Iris Pattern Recognition;Information Security;Feature Transformation;Renewability","Privacy;Data privacy;Error analysis;Databases;Authentication;Systems engineering and theory;Distortion","","","","33","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"Handwritten Prescription Recognition Using VGG Based Architecture with Bi-LSTM","I. Kavinda; H. Fernando","Department of Computer Science and Software Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Computer System Engineering, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","Illegible handwriting on medical prescriptions poses a significant challenge, often leading to the misinterpretation of drug names and dosages. This issue primarily stems from doctors’ use of Latin abbreviations, driven by time constraints during patient consultations. The resultant discrepancies in prescription interpretation can potentially expose patients to incorrect medications and dosages, leading to adverse effects. In response to this concern, this study proposes a novel system integrating Convolution Neural Network (CNN) and Recurrent Neural Network (RNN) models. Promising findings are reported in this study, achieving a loss of 0.4874 and an accuracy of 0.83 in the latest trial. The final model offers a potential solution to the persistent problem of illegible prescriptions, enhancing patient safety in the healthcare domain.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550875","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550875","Convolution Neural Network (CNN);Handwriting Understanding;Long Short-Term Memory (LSTM) Network;Optical Character Recognition (OCR)","Training;Handwriting recognition;Recurrent neural networks;Convolution;Computational modeling;Transfer learning;Medical services","","","","24","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
"A Social Media Intelligence Approach to Predict Suicidal Ideation from Sinhala Facebook Posts","S. Herath; T. K. Wijayasiriwardhane","Department of Industrial Management, Faculty of Science, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, Faculty of Science, University of Kelaniya, Kelaniya, Sri Lanka",2024 International Research Conference on Smart Computing and Systems Engineering (SCSE),"11 Jun 2024","2024","7","","1","6","The global increase in mental health issues, including suicidal ideation and behavior, has become a significant concern. Social media platforms like Facebook have provided individuals with an outlet to express their thoughts and emotions, creating an opportunity for mental health professionals and researchers to gain valuable insights into their mental wellbeing. As a result, sentiment analysis has emerged as a powerful tool for extracting sentiments from textual data, offering a promising avenue for predicting suicidal tendencies through social media posts. While previous studies have explored sentiment analysis for this purpose in various other languages, a critical gap exists in research literature focusing on the Sinhala language, spoken by a substantial population in Sri Lanka and other regions in the world. Understanding the sentiments and emotional states of individuals expressed themselves in Sinhala on social media can have significant implications for suicide prevention effort. Machine learning algorithms and techniques can be leveraged to analyze and predict the likelihood of suicidal tendencies based on sentiments expressed in posts. In this paper, we therefore present a social media intelligence approach to predict suicidal ideation from Sinhala Facebook posts. The proposed predictive model provides invaluable insights to mental health professionals, facilitating the development of targeted interventions and support systems for individuals at risk. The proposed hybrid sentiment analysis methodology consists of a machine learning model and a sentiment lexicon trained on carefully selected labelled social media text data. Each text is then classified as either suicidal or not, using Naïve Bayes, Support Vector Machine, and Logistic Regression algorithms. When compared their results, we could achieve the best results with the Naïve Bayes algorithm resulting in an accuracy of 79% proving that social media intelligence can be used to predict suicidal ideation from Sinhala Facebook Posts.","2613-8662","979-8-3503-7568-8","10.1109/SCSE61872.2024.10550899","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10550899","Suicidal ideation;Social media;Sentiment Analysis;Machine Learning","Support vector machines;Sentiment analysis;Machine learning algorithms;Social networking (online);Sociology;Mental health;Prediction algorithms","","","","27","IEEE","11 Jun 2024","","","IEEE","IEEE Conferences"
