"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Extraction of Sentiments in Tamil Sentences Using Deep Learning","H. Loganathan; R. Sakuntharaj","Department of Mathematics, Faculty of Science, Eastern University, Sri Lanka; Centre for Information and Communication Technology, Eastern University, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","9","13","Sentiment analysis is the process of extracting information from the given text in which the text consists of various sensations such as happiness, perturbation, pride, worry, and so on about various functions, human beings, systems, and facts. Sentimental analysis or opinion mining uses data mining and natural language processing techniques to discover, retrieve and filter the information and opinions from the World Wide Web’s vast textual information. The sentiment analysers for European languages and some Indic languages are fully developed. However, Tamil, which is an under-resourced language with rich morphology, has not experienced these advancements. A few experiments have been conducted to determine the sentiments for Tamil text. An approach to doing the sentiment analysis for the Tamil language is proposed in this paper. The proposed approach uses Long Short-Term Memory, Convolutional Neural networks, and simple Deep Neural Network techniques. Test results show that the Long Short-Term Memory-based deep learning model performs well than the Convolutional Neural Network and simple Deep Neural Network for sentiment analysis of Tamil language with 94.10% accuracy.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905170","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905170","BLSTM;deep learning;sentiment analysis;Tamil","Deep learning;Sentiment analysis;Perturbation methods;Neural networks;Training data;Morphology;Europe","","","","26","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Designing of a Voice-Based Programming IDE for Source Code Generation: A Machine Learning Approach","A. R. M. Nizzad; S. Thelijjagoda","School of Computing, British College of Applied Studies, Sri Lanka; Department of Information Systems Engineering, Sri Lanka Institute of Information Technology, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","14","21","Humans are precise in recognizing natural languages and responding contextually unlike machines. However, speech recognition or Automatic speech recognition often refers to converting human speech or voice to textual information with the help of artificial intelligence algorithms. With the advancement of Artificial Intelligence technologies and extensive research being conducted in AI, speech recognition has received much attention and has emerged as a subset of Natural Language Processing where the advancement and accuracy in speech recognition will open many ways to provide a high standard of human-computer interaction. In this study, using the pre-trained transformer model with a transfer learning approach, the English to Python dataset was used to train the transformer model to produce syntactically correct source code in python. Additionally, the Word2Vec model was used to generate voice-to-text as input for the model. For the purpose of demonstration, a custom Python IDE is developed to generate source code from voice input. The results and findings suggest that in the transformer model, with the use of transfer learning, any dataset can be trained to produce syntactically correct source code. The model’s training loss and validation loss were below 5 and 2.1, respectively. Future research can focus on generating valid source code from any human spoken language without restricting it to English only.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905095","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905095","deep learning;natural language processing;source code generation;voice to source code;voice-based IDE","Training;Source coding;Computational modeling;Transfer learning;Neural networks;Programming;Transformers","","2","","54","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Predicting Employee Preference of Teleworking Using Machine Learning Techniques in the Post COVID-19 Period in Sri Lanka","S. A. D. D. Abesiri; R. A. H. M. Rupasingha","Department of Computing & Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka; Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","22","27","Coronavirus Disease (COVID-19) is a new disease that has begun since December 2019. As COVID-19 continues to spread around the world, some governments around the world have locked up. Many countries strictly enforce laws to force their citizens to stay at home and away from society. Since the start of COVID-19, many organizations in Sri Lanka have also been looking for the opportunity to work remotely under the teleworking concept instead of traditional working. It has an enormous impact on work and family culture. The study’s main purpose is to predict the user preference for continuing the teleworking concept after the COVID-19 pandemic. A sample of 325 employees who worked online during the COVID-19 pandemic served as the study's data. Online employees in Sri Lanka were selected using convenience sampling and surveyed about their preferences for working online. A questionnaire was designed to cover all the objectives of the study. The Waikato Environment for Knowledge Analysis (WEKA) tool was used for data pre-processing and implementation. Furthermore, Nave Bayes, Decision Tree (J48), Random Forest, Multi-Layer Perceptron (MLP), Support Vector Machine (SVM), and Logistic Regression algorithms were used to generate the prediction models. Based on the accuracy, precision, recall, and f-measure evaluations, The Random Forest algorithm outperforms the other six algorithms with a score of 87.84%.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905131","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905131","COVID-19 pandemic;Machine Learning;prediction;teleworking","COVID-19;Support vector machines;Machine learning algorithms;Pandemics;Teleworking;Predictive models;Prediction algorithms","","","","14","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Predicting Mothers with Postpartum Depression using Machine Learning Approaches","T. H. K. R. Prabhashwaree; N. M. Wagarachchi","Department of Statistics and Computer Science Faculty of Sciene, University of Kelaniya, Sri Lanka; Department of Interdisciplinary Studies, University of Ruhuna, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","28","34","Postpartum depression (PPD) occurs in some mothers after giving childbirth because of changes in their physical, behavioral, and emotional. This mental disorder is hard to predict and its symptoms are complex. The main objective of this research is to develop a model to predict postpartum depression risk levels using mother's family, social background, and other data-related status of the mother. Also, using Edinburgh Postpartum Depression Scale (EPDS) has classified risk levels into 4 classes mild, moderate, severe, and profound, and trained and evaluated the proposed system on a Sri Lankan mothers’ dataset based on their postnatal period within 6 months of childbirth. To build the proposed system this study has used Feed-Forward Neural Network (FFANN), Adaptive Neuro-Fuzzy Inference System with Genetic Algorithm (ANFIS - GA), Random Forest (RF), and Support Vector Machine (SVM). Because after reviewing past literature can find many models have gotten the best performance through these models. Finally, depending on the model's performance has supposed to identify which model has good performance when predicting. After model training and testing, the FFANN model (95% accuracy) and the ANFIS - GA model (testing error: 0.0600) have good performance as classification and regression types of models, respectively. Then comparing both models' performance, concluded that FFANN with multi-classification has the best performance when predicting postpartum depression risk levels. Further, it helps to identify more influential factors as well.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905186","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905186","Adaptive Neuro Fuzzy Inference System;Feed Forward Artificial Neural Network;Machine Learning;postpartum depression","Support vector machines;Training;Adaptation models;Adaptive systems;Computational modeling;Predictive models;Depression","","3","","25","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Stock Market Prediction using Artificial Intelligence","M. W. S. Dilhan; N. M. Wagarachchi","Department of Statistics and Computer Science, Faculty of Science, University of Kelaniya, Sri Lanka; Department of Interdisciplinary Studies, University of Ruhuna, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","35","41","This research focuses on predicting stock closing prices for one day or the future in specific economic conditions. Today, Sri Lanka faces a financial crisis due to the COVID-19 pandemic. Therefore, lots of investors are bankrupt due to unpredictable stock prices. This work mainly focuses on predicting stock prices in banking sector shares such as Commercial Bank (COMB.N), Hatton National Bank (HNB.N), Seylan Bank (SEYB.N), and Sampath Bank (SAMP.N) on Colombo Stock Exchange (CSE) in Sri Lanka. According to the hypothesis, All Share Price Index (ASPI) and Banking Sector indices have been taken as a numerical sentiment parameter other than the historical prices from each bank. Since ASPI shows overall market performance and Banking sector indices show banking sector capitalization changed over time. There can be a positive and negative sentiment when the ASPI and Sector Indices increase and decrease, respectively. Finally, a dataset is divided into 70% for training and 30% for testing. This study has used Recurrent Neural Networks (RNNs) such as Long short-term memory (LSTM) and Gated Recurrent Unit (GRU) using 25, 50, 100, 150, and 200 epochs. LSTM model has given the lowest Mean Squared Error (MSE) and Root Mean Square Error (RMSE). According to the LSTM model, COMB.N, HNB.N, and SAMP.N were given the lowest MSE, and RMSE for 100 epochs, and SEYB.N was given the lowest MSE and RMSE value for the 150 epochs.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905191","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905191","Gated Recurrent Unit (GRU);Long Short-Term Memory (LSTM);Machine Learning;stock market prediction;Streamlit API","Training;Recurrent neural networks;Banking;Share prices;Predictive models;Logic gates;Indexes","","","","10","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Effectiveness of a VR-based Solution to Improve Practical Skills of Trainee Nurses in Sri Lanka","C. L. P. Aluthge; K. A. S. Imeshika; T. A. Weerasinghe; K. D. Sandaruwan","University of Colombo School of Computing, Sri Lanka; University of Colombo School of Computing, Sri Lanka; University of Colombo School of Computing, Sri Lanka; University of Colombo School of Computing, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","42","48","This study describes educational design research conducted to determine the usability of a Virtual Reality (VR) based learning tool to practice nursing skills. With the advancement of technology, new technological solutions have become a part of nursing education. Several technologies such as Augmented Reality (AR), Virtual Reality (VR), and Mixed Reality (MR) can be used to overcome these problems. VR technology can be used to visualize the clinical environment at anytime and anywhere. Also, it has been identified as one of the most promising technologies to support clinical education. Therefore, a VR-based application for practicing nasogastric intubation was developed with the support and advice of a group of nursing lecturers. The application was qualitatively evaluated by nursing lecturers and quantitatively evaluated by a group of trainee nurses. Most of them had a positive opinion about embracing the new experience. In the analysis of overall satisfaction, the developed solution was found to be effective and supportive of reducing the clinical training time in the physical environment. It will quickly familiarise the trainee nurses with the clinical setting and develop the fundamental nursing skills in Sri Lanka.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905150","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905150","nursing training;practical skills;virtual reality","Training;Visualization;Mixed reality;Medical services;Systems engineering and theory;Intubation;Usability","","1","","35","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Deep Hybrid Learning Framework for Plant Disease Recognition","A. I. Hewarathna; V. Palanisamy; J. Charles; S. Thuseethan","Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka; Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka; Department of Physical Sciences and Technology, Sabaragamuwa University of Sri Lanka, Sri Lanka; Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","49","54","Following better agricultural practices is the key to catering for the ever-increasing food demand. While new technologies have been adapted over the years, there is still a need for effective plant disease recognition systems because of the existence of harmful plant diseases that can spread rapidly. Effective and early recognition of plant diseases is vital to minimize the damage to crops and hence can save the farmers from potential loss. It is also important for many countries to maintain economic stability, especially for the countries that completely rely on agriculture. In the past, many traditional and deep learning-based approaches have been proposed for plant disease recognition. While traditional approaches need insightful domain expertise, deep learning-based approaches require large sets of labeled data. Further, most of the existing methods fail to meet benchmark performances in terms of recognition accuracy. Therefore, in this study, a novel deep hybrid architecture is proposed to perform plant disease recognition from plant leave images. The Google Inception and ResNet architectures are utilized as the core networks to construct the proposed network. The proposed framework is evaluated on a newly constructed dataset with large sample size. The comparative analysis reveals that the proposed approach can outperform other state-of-the-art deep networks.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905092","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905092","artificial neural network;deep learning;hybrid network;plant disease recognition","Economics;Image recognition;Plants (biology);Computer architecture;Systems engineering and theory;Agriculture;Stability analysis","","","","24","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Hate Words Detection Among Sri Lankan Social Media Text Messages","J. A. D. U. Shalinda; L. Munasinghe","Software Engineering Teaching Unit, Faculty of Science, University of Kelaniya, Sri Lanka; Software Engineering Teaching Unit, Faculty of Science, University of Kelaniya, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","55","60","The number of Sri Lankan social media users have been increased with the rapid growth of 23% between 2020 and 2021, reaching 7.9 million in 2021 January. Social media platforms became more popular when they started supporting native languages. The problems with social media also evolved as popularity grows. Social media platforms were banned for Sri Lankan users in 2019 to prevent the spreading of hate messages and incorrect information among citizens. The lack of automatically recognizing tools for hate messages in Sinhala and Romanized Sinhala was reported as the reason for the ban. It’s also a waste of time and money to manually identify them. Many studies have been conducted to identify hate messages in both English and Sinhala separately. Users in Sri Lanka tend to combine Sinhala, Romanized Sinhala, and English phrases while expressing their opinions."" Mama job ekakata apply kara,"" for example. To train, an open-source data set which consists of 2500 comments, was used. And the comments were categorized as either hateful or non-hateful. To pre-process the data set, an Open-source stop word corpus and stem word corpus in Sinhala were utilized, and two corpus were manually converted into Romanized Sinhala stop word corpus and Romanized Sinhala stem word corpus to identify stop words and stem words in Romanized Sinhala. All English words were recognized using an open- source English word corpus, and a library was utilized to obtain stop word corpus and stem English words. As a result, doing research to identify hate speech in all of the languages indicated above will be more effective in reaching Sri Lankan users. The bag of words and term frequency-inverse document frequency were compared for feature engineering. Linear Support vector classifier, Random Forest Classification, SGD classifier, Logistic Regression, XGBoost classifier and multinomial Naive Bayes classifier are used as classification algorithms and evaluated. Using the SGD classification using TF-IDF with uni&bi-gram, the highest accuracy was determined to be 74.2%.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905129","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905129","English;hate speech detection;NLP;Romanized Sinhala;Sinhala","Social networking (online);Hate speech;Support vector machine classification;Systems engineering and theory;Feature extraction;Libraries;Naive Bayes methods","","1","","13","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Healbot: NLP-based Health Care Assistant for Global Pandemics","S. Anushka; S. Thelijjagoda","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Sri Lanka; SLIIT Business School, Sri Lanka Institute of Information Technology, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","61","67","Since it was detected, coronavirus (also known as COVID-19) has become a worldwide epidemic. The surge in patients has made it challenging for hospitals and medical professionals to keep up due to the increasing number of recorded incidents. When the pandemic starts, it is getting really hard to visit a medical specialist, even in more remote areas. According to the Johns Hopkins university’s Covid dashboard, approximately 220 million Covid cases were reported worldwide [2]. According to government hospital reports, 666,086 cases were found in Sri Lanka [3]. It’s a massive amount to handle for the health sector and the country. Consequently, there are many deaths reported every day as a result of the challenges in inpatient care. Because all patients are treated in their homes, this must be done efficiently. Only the most urgent cases are being treated in hospitals. Hospitals and quarantine centers are overcrowded. People in remote areas are also trying to treat the disease without knowing anything about it because they have limited access to information. This is because it needs a Chatbot to help with diagnosing Covid symptoms at home, and to assist patients in finding the right treatment options. An artificial intelligence (AI) Chatbot has been developed with the goal of diagnosing COVID-19 exposure and advising rapid remedies. As part of this analysis, relevant past research was reviewed to establish the best reliable approach for predicting COVID-19 in people. There was an integration of Logistic Regression, Decision Trees, and Random Forests to develop the model. The model was trained with the clinical data taken from the COVID-19 patients and machine learning models are evaluated to see how accurate they are. It was determined how accurate the algorithms were. The patients who were infected with COVID-19 were examined by using implemented prototype to predict the severity level and the trained model makes use of RASA Framework, FastAPI, and MongoDB for the purpose of making predictions. The accuracy of the trained model and random sample tests seems similar. So, the prototype’s efficacy is perfectly matched. In rural areas, it can help patients by providing them with proper advice on how to treat, what preventive measures are, and what nearby health services are. It can also help patients by reducing the psychological damage that may be caused by their isolation from other people.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905107","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905107","chatbot;COVID-19;health assistant;RASA Open-Source;NLP","COVID-19;Machine learning algorithms;Hospitals;Prototypes;Chatbots;Prediction algorithms;Data models","","2","","14","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Common Object Request Broker-based Publisher-Subscriber Middleware for Internet of Things - Edge Computing","H. Perera; A. Jayakody","Dept. of Computer Systems Engineering, Sri Lanka Institute of Information Technology, Sri Lanka; Faculty of Computing, Sri Lanka Institute of Information Technology, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","68","75","The edge computing layer in IoT reduces the flow of a massive amount of data directly to the cloud by processing some data in the local network. The middleware in the layer enables this processing of data and the communication between heterogeneous devices and services in the nearby layers. CORBA, which uses as a powerful middleware technology in developing middleware solutions in enterprise-level distributed applications, has been abandoned in the current generation. The paper presents the design, and the performance evaluation of a publisher-subscriber middleware implemented using CORBA that was studied when exploring the applicability of CORBA as an IoT edge computing middleware. The evaluation was continued in two steps to analyse several parallel connections (Load test) and handle requests in a unit time (burst test) via simulating an IoT environment in a cloud environment.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905164","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905164","CORBA;edge computing;IoT;middleware","Performance evaluation;Cloud computing;Operating systems;Mission critical systems;Systems engineering and theory;Reliability;Servers","","","","32","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"An Emotion Classification Model for Driver Emotion Recognition Using Electroencephalography (EEG)","T. A. Gamage; L. P. Kalansooriya; E. R. C. Sandamali","Department of Computer Science, General Sir John Kotelawala Defence University, Sri Lanka; Department of Computer Science, General Sir John Kotelawala Defence University, Sri Lanka; Dept. of Computational Mathematics, General Sir John Kotelawala Defence University, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","76","82","Road accidents have been a critical issue that has resulted in fatal injuries, disabilities, and deaths for many individuals worldwide. The notion of Human-Computer Interaction (HCI) is widely considered in monitoring drivers to safeguard their lives on roads. As a solution to the issue of the higher rate of road accidents, driver emotion recognition approaches have gained much attention, and the involvement of biological signals in detecting the emotional states of drivers is also significant. The authors have conducted a comprehensive literature review that concerns contemporary literature on the driver emotion recognition paradigm and comes up with four emotional states in this research to monitor the drivers' affective states. This paper presents a novel approach to detecting sad, angry, fearful, and calm emotional states of drivers with an emotion classification model using Electroencephalography (EEG) signals where the EEG data acquisition for the research is done using the Emotiv EPOC X device. The collected EEG data are preprocessed using the EEGLAB toolbox in Matlab, and feature extraction, selection, and emotion classification model training are done using Matlab. EEG acquisition and preprocessing have already been achieved, and as further work, the authors are to train the proposed emotion classification model as laid out in this paper. The findings of this research encourage the authors to continue towards the completion and provide further insights into enhancing research in the driver emotion recognition paradigm.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905108","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905108","driver emotion recognition;EEG;EEGLAB;emotion classification;road safety","Human computer interaction;Emotion recognition;Road accidents;Brain modeling;Electroencephalography;Mathematical models;Data models","","6","","34","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"Performance Comparison of Neural Network Models on Edge Devices Using Face Mask Detection System","M. S. M. C. K. B. Attanayka; M. C. Malkanthi","Department of Physical Sciences and Technology, Sabaragamuwa University, Sri Lanka; Dept. of Physical Sciences and Technology, Sabaragamuwa University, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","83","87","COVID-19 pandemic has affected the human lifestyle in an unprecedented way. Apart from vaccination, one of the best precautionary measures is wearing masks in public. Face Mask detection models that are deployable on single board computers (SBC) enable data security, low latency, and low cost in the real-world deployment of face mask detection systems. Offline deployment is possible on SBC as data is referenced on the device compared to a server implementation while securing monitored individuals’ privacy. Thus, this paper aims to implement an autonomous vision system that is deployed on Raspberry Pi devices to detect face masks in real-time. Performances of MobileNet, MobileNetV2, and EfficientNet Convolutional Neural Network (CNN) architectures were compared in both standard hardware and edge devices. We used the TensorflowLite format to compress the model for deployment. Accuracy, precision, and recall were used as metrics to compare the model performance. MobileNet achieved the overall best test accuracy of 97.93% while MobilNetV2 attained 96.12% ranking second. Each model’s average inference times for standard hardware and a raspberry pi 4 device were measured by connecting to a camera feed. MobileNetV2 outperformed the other two models in inference time on the Raspberry pi device.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905086","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905086","Convolution Neural Network Architectures;COVID-19;face mask detection;Raspberry pi","Performance evaluation;Costs;Computational modeling;Image edge detection;Neural networks;Computer architecture;Hardware","","1","","6","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
"A Comprehensive Review on Vision-based Sign Language Detection and Recognition","R. L. Weerasinghe; G. U. Ganegoda","Faculty of Information Technology, University of Moratuwa, Sri Lanka; Faculty of Information Technology, University of Moratuwa, Sri Lanka",2022 International Research Conference on Smart Computing and Systems Engineering (SCSE),"4 Oct 2022","2022","5","","88","95","Deaf or hard-hearing people's primary mode of communication is sign language. Communication between hard hearing and hearing people is greatly aided by sign language recognition technologies. With the advent of technology, many approaches proposed for sign language recognition. Among them, vision-based approaches are more convenient than sensor-based approaches. Vision-based approaches are involved five different stages where various techniques and algorithms are utilized in various approaches. The accuracy of the recognition is based on the techniques used and the quality of the input. Background invariance and lighting conditions highly affect the accuracy of the result. Simply by increasing the quality of the input, each and every method can approach a high accuracy rate. This paper provides a comprehensive introduction and comparison of the existing vision-based sign language detection and recognition approaches.","2613-8662","978-1-6654-7375-0","10.1109/SCSE56529.2022.9905100","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9905100","ANN;computer vision;gesture recognition;image processing;sign language","Wearable computers;Computational modeling;Lighting;Gesture recognition;Auditory system;Assistive technologies;Cameras","","1","","33","IEEE","4 Oct 2022","","","IEEE","IEEE Conferences"
