"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Temporal preferential attachment: Predicting new links in temporal social networks","P. Wickramarachchi; L. Munasinghe","Faculty of Science, Software Engineering Teaching Unit, University of Kelaniya, Sri Lanka; Faculty of Science, Software Engineering Teaching Unit, University of Kelaniya, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","22","27","Social networks have shown an exponential growth in the recent past. It has estimated that nearly 4 billion people are currently using social networks. The growth of social networks can be explained using different models. Preferential Attachment (P A) is a widely used model, which is often used to link prediction in social networks. P A tells that the social network users prefer to get linked with popular users in the network. However, the popularity of a node depends not only on the node's degree but also on the node's activeness which is reflected by the amount of active links the node has at present. Activeness of a link can be quantified using the timestamp of the link. The present work introduces a novel method called Temporal Preferential Attachment (TPA) which is defined on the activeness and strength of a node. Strength of a node is the sum of weights of links attached to the node. Here, the weights of the links are assigned according to their activeness. Thus, TP A captures the temporal behaviors of nodes, which is a vital factor for new link formation. The novel method uses min - max scaling to scale the time differences between current time and the timestamps of the links. Here, the min value is the earliest timestamp of the links in the given network and max value is the latest timestamp of the links. The scaled time difference of a link is considered as the temporal weight of the link, which reflects its activeness. TP A was evaluated in terms of its link prediction performance using well-known social network data sets. The results show that TP A performs well in link prediction compared to P A, and show a significant improvement in prediction accuracy.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568278","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568278","activeness of links;link prediction;social networks;TP A","Social networking (online);Predictive models;Systems engineering and theory","","1","","17","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Technology-enabled online aggregated market for smallholder farmers to obtain enhanced farm-gate prices","M. Kumarathunga; R. Calheiros; A. Ginige","School of Computer, Data, and Mathematical Sciences Western Sydney University, Australia; School of Computer, Data, and Mathematical Sciences Western Sydney University, Australia; School of Computer, Data, and Mathematical Sciences Western Sydney University, Australia",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","28","37","Using scenario transformation methodology, we identified four scenarios that indicated a lack of trusted parties to sell harvest has forced smallholder farmers to sell the harvest to brokers who often collect the harvest at the farm gate at the lowest possible prices and sell in the market for large profits. As blockchain smart contracts provide a mechanism to reduce risk and establish trust between unknown trading partners, we transformed these into a scenario that establishes trust between farmer and unknown broker using smart contracts, generating a trust-enabled market. This scenario enables farmers to search for the optimum farm-gate price without relying on known brokers. The scenario is further enhanced to enable a Many-one-Many market linkage, facilitating automatic aggregated marketing. The paper presents the functional prototype of the scenario, explaining the functionality of the transformed system.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568292","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568292","aggregated market;blockchain;farmer linkage;smart contracts;trust","Couplings;Costs;Smart contracts;Prototypes;Transforms;Logic gates;Systems engineering and theory","","2","","38","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Automatic road traffic signs detection and recognition using ‘You Only Look Once’ version 4 (YOLOv4)","W. H. D. Fernando; S. Sotheeswaran","Department of Mathematics, Eastern University, Sri Lanka; Department of Mathematics, Eastern University, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","38","43","This paper presents an approach to detect traffic signs using You Only Look Once version 4 (YOLOv4) model. The traffic sign detection and recognition system (TSDR) play an essential role in the intelligent transportation system (ITS). TSDR can be utilized for driver assistance and, eventually, driverless cars to reduce accidents. When driving an automobile, the driver's attention is usually drawn to the road. On the other hand, most traffic signs are situated on the side of the road, which may have contributed to the collision. TSDR allows drivers to view traffic sign information without having to divert their attention. Due to the existence of a large background, clutter, fluctuating degrees of illumination, varying sizes of traffic signs, and changing weather conditions, TSDR is an important but difficult process in intelligent transport systems. Many efforts have been made to find answers to the major issues that they face. The objective of this study addresses road traffic sign detection and recognition using a technique that initially detects the bounding box of a traffic sign. Then the detected traffic sign will be recognized for usage in a speeded-up process. Since safe driving necessitates real-time traffic sign detection, the YOLOv4 network was employed in this research. YOLOv4 was evaluated on our dataset, which consisted of manual annotations to identify 43 distinctive traffic signs classes. It was able to achieve an average recognition accuracy of 84.7%. Overall, the work adds by presenting a basic yet effective model for real-time detection and recognition of traffic signs.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568285","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568285","Intelligent Transport systems;Traffic sign Detection;YOLOv4","Roads;Face recognition;Computational modeling;Lighting;Manuals;Real-time systems;Autonomous automobiles","","8","","15","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Forecasting foreign exchange rate: Use of FbProphet","F. Raheem; N. Iqbal","Department of Information and Communication Technology, Faculty of Technology, South Eastern University of Sri Lanka, Sri Lanka; Department of Information and Communication Technology, Faculty of Technology, South Eastern University of Sri Lanka, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","44","48","Foreign exchange rate prediction can be considered crucial in today's world. The exchange rate of a country plays a vital role in its economic growth. The Central Bank of a country holds the authority in managing the exchange rate and its policies. The study predicts the foreign exchange rate of American Dollar to Sri Lankan Rupee using FbProphet model; a time-series forecasting model developed and introduced by Facebook. The daily exchange rate values for USD/LKR were obtained and the values are predicted for another twenty-four months starting from November 2020. R Squared value is calculated to verify the fitting of the model and the value is 0.98, which indicates that the model for prediction very well fits for the data set used. And further, Mean Squared Error and Mean Absolute Error are calculated to measure the performance of the model. These metric measurements show that the model is appropriate for the data set which has been selected for the research study.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568284","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568284","exchange rate;FbProphet;forecasting;US Dollar","Exchange rates;Analytical models;Social networking (online);Computational modeling;Time series analysis;Predictive models;Prediction algorithms","","2","","12","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Novel deep learning approaches for crop leaf disease classification: A review","E. M. T. Y. K. Ekanayake; R. D. Nawarathna","Postgraduate Institute of Science University of Peradeniya, Sri Lanka; Department of Statistics and Computer Science, University of Peradeniya, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","49","52","To encourage sustainable progress, it is suggested that in a world connected by virtual platforms, modern society should merge big data, artificial intelligence, machine learning, information and communication technology (ICT), as well as the “Internet of Things” (IoT). When real-life problems are considered, the above technology processes are essential in solving the issues. Food is an essential need of human beings. Food supply has become crucial, and it is very important to increase the adequate cultivation of plants for large populations due to huge population growth. At the same time, farmers are struggling with a variety of food plant diseases that significantly affect the harvesting and production in agricultural fields. Nevertheless, the agricultural productivity of rural areas is directly involved with the increase in the economic growth of developing countries such as Sri Lanka, India, Myanmar and Indonesia. Early identification of crop disease, using a well-established modern technique, is vital. It necessitates a number of processes observing large-scale agricultural fields as a disease can infect different parts of the plant such as leaf, roots, stem and fruit. Most diseases appear in plant leaves and have the potential to spread them all over the field within a very short time. This paper reviews several state-of-the-art methods that can be used for plant leaf disease recognition with a special reference to deep learning based methods.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568324","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568324","attention mechanism;Deep Learning;disease identification;image processing;Machine Learning","Deep learning;Machine learning algorithms;Plants (biology);Sociology;Crops;Classification algorithms;Information and communication technology","","4","","26","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Thought identification through visual stimuli presentation from a commercially available EEG device","M. P. A. V. Gunawardhana; C. A. N. W. K. Jayatissa; J. A. Seneviratne","Department of Physics and Electronics, Faculty of Science, University of Kelaniya, Sri Lanka; Department of Physics and Electronics, Faculty of Science, University of Kelaniya, Sri Lanka; Department of Physics and Electronics, Faculty of Science, University of Kelaniya, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","53","58","Thought identification has been the ultimate goal of brain-computer interface systems. However, due to the complex nature of brain signals, classification is difficult. But recent developments in deep learning have made the classification of multivariate time series data relatively easy. Studies have been carried out in the recent past to classify thoughts based on signals from medical-grade EEG devices. This study explores the possibility of thought identification using a commercially available EEG device using deep learning techniques. The crucial part of any EEG experiment is contamination-free data collection. Keeping the subject's mind concentrated only in the decided state is important, yet challenging. To address this issue, we have developed a graphical user interface (GUI) based program that allows stimulus controlling and data recording. With the use of the low-cost commercially available EEG device, accuracies up to 89% were achieved for the classification of high contrast signals. However, tests on complex thought identification did not produce statistically significant results over the chance accuracy.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568320","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568320","brain-computer-interface;classification;EEG;signal processing","Deep learning;Visualization;Time series analysis;Pattern classification;Data collection;Tagging;Electroencephalography","","","","16","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"LYZGen: A mechanism to generate leads from Generation Y and Z by analysing web and social media data","J. Senanayake; N. Pathirana","Department of Industrial Management, University of Kelaniya, Sri Lanka; Department of Information Technology, University of Sri Jayawardenapura, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","59","64","Identifying an appropriate target audience is essential to market a product or a service. A proper mechanism should be followed to generate these potential leads and target audiences. The majority of people who were born between 1981 and 2012 hold top positions in companies. These people are regular social media and website users, since they represent generations Y and Z. They usually keep digital footprints. Therefore, if an accurate method is followed, it is possible to identify potential contact points by analysing publicly available data. In this research, a novel lead generation mechanism based on analysing social media and web data has been proposed and named L YZGen (Leads of $Y$ and $Z$ Generations). The input to the L YZGen model was an optimised search query based on the user requirement. The model used web crawling, named entity recognition (NER), and pattern identification. The model found and analysed freely available data from social media and other websites. Initially, person name identification was performed. An extensive search was carried out to retrieve peoples' contact points such as email addresses, contact numbers, designations, based on the identified names. Cross verification of the analysed details was conducted as the next step. The results generator provided the final output, which contained the leads and details. Generated details were verified with responses captured via a survey and identified that the model could detect lead details with 87.3 % average accuracy. The model used only the open data posted on the internet by the people. Therefore, it did not violate extensive privacy or security concerns. The generated results can be used, in several ways, including communicating promotional details to the potential target audience.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568333","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568333","lead generation;named entity recognition;web crawling;web data analysing","Privacy;Social networking (online);Companies;Millennials;Lead;Data models;Generators","","1","","25","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"A tree structure-based classification of diabetic retinopathy stages using convolutional neural network","M. S. H. Peiris; S. Sotheeswaran","Department of Mathematics, Eastern University, Sri Lanka, Sri Lanka; Department of Mathematics, Eastern University, Sri Lanka, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","65","70","Detection, and classification of medical images have become a trending field of study during the last few decades. There is a considerable amount of vital challenges to be overcome. Ample work has been carried out to provide proper solutions for those key challenges. This study was carried out to extend one such medical image classification process to classify the stages of Diabetic Retinopathy (DR) images from colour fundus images. The study proposes a novel Convolutional Neural Network (CNN) architecture which is considered to be one of the most trending and efficient forms of classification of DR stages. Initially, the preprocessing techniques were employed to the DR fundus images with Green channel extraction and Contrast Limited Adaptive Histogram Equalization (CLAHE). The data augmentation strategy was utilised to increase training images from the DR images. Finally, Feature extraction and classification were carried out by using the proposed CNN architecture. It consists of a 14 layered CNN model, which continues three main classifications. In this proposed classification, the images were classified into a tree structure based binary classification as No_DR and DR at the beginning, and then the DR images were again classified into two classes, namely Pre_Intermediate and Post_Intermediate. Moreover, those two classes were again separately classified into Mild, Moderate, and Proliferate_DR, Severe, respectively. The Kaggle is one of the benchmark dataset repositories which was used in this study. The proposed model was able to achieve accuracies of 81 %, 96%, 84%, and 97% for the above-mentioned classifications, respectively.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568361","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568361","CLAHE;classification;CNN;diabetic retinopathy;green channel","Training;Retinopathy;Image color analysis;Computational modeling;Feature extraction;Retinal vessels;Diabetes","","","","20","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Exploiting optimum acoustic features in COVID-19 individual's breathing sounds","M. G. M. Milani; M. Ramashini; K. Murugiah; L. G. S. Chamal","Faculty of Integrated Technologies, Universiti Brunei Darussalam, Brunei; Department of Computer Science and Informatics, Uva Wellassa University, Sri Lanka; Department of Biotechnology, Pavendar Bharathidasan College of Engineering and Technology, India; School of Engineering Sri Lanka Technological Campus, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","71","76","The world is facing an extreme crisis due to the COVID-19 pandemic. The COVID-19 virus interrupts the world's economy and social factors; thus, many countries fall into poverty. Also, they lack expertise in this field and could not make an effort to perform the necessary polymerase chain reaction (PCR) or other expensive laboratory tests. Therefore, it is important to find an alternative solution to the early prediction of COVID-19 infected persons with a low-cost method. The objective of this study is to detect COVID-19 infected individuals through their breathing sounds. To perform this task, twenty-two (22) acoustic features are extracted. The optimum features in each COVID-19 infected breathing sound is identified among these features through a feature engineering method. This proposed feature engineering method is a hybrid model that includes; statistical feature evaluation, PCA, and k-mean clustering techniques. The final results of this proposed Optimum Acoustic Feature Engineering (OAFE) model show that breathing sound signals' Kurtosis feature is more effective in distinguishing COVID-19 infected individuals from healthy individuals.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568369","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568369","acoustic features;COVID-19 breathing sounds;feature engineering;k-mean;PCA","COVID-19;Training;Computational modeling;Clustering methods;Feature extraction;Acoustics;Social factors","","1","","20","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"A community-based hybrid blockchain architecture for the organic food supply chain","T. Thanujan; C. Rajapakse; D. Wickramaarachchi","Department of Industrial Management, Faculty of Science, University of Kelaniya, Sri Lanka; Department of Industrial Management, Faculty of Science, University of Kelaniya, Sri Lanka; Department of Industrial Management, Faculty of Science, University of Kelaniya, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","77","83","This paper presents a novel blockchain architecture to incorporate community-level trust into the organic food supply chain by hybridizing Proof of Authority (PoA) and Federated Byzantine Agreement (FBA) consensus protocols. Community-level trust is an important aspect in the organic agriculture industry. Organic farming, in most parts of the world, happens in small scale farms where the farmers represent rural and less-privileged communities. Even though third-party certification systems exist for quality assurance in organic farming, due to many socio-economic reasons, participatory guarantee systems (PGS) have become a popular alternative among organic farmers and consumers. However, such participatory guarantee systems are still prone to frauds and have limitations in scalability as well. With the recent rise of blockchain technology, there is an emerging trend to adopt blockchain technology to enhance the credibility of organic food supply chains and mitigate the risk of fraudulent transactions. However, despite the popularity of participatory guarantee systems among organic farmer communities, the blockchain researchers have paid little attention to develop blockchain architectures by adopting the community-level trust into their consensus protocols. The hybrid consensus mechanism presented in this paper addresses that gap in existing blockchain research. Apart from discussing the details of the proposed blockchain architecture and the underlying consensus protocol, this paper also presents a qualitative analysis on the proposed architecture based on expert opinions.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568325","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568325","blockchain;community-level trust;Federated Byzantine Agreement;hybrid consensus mechanisms;proof of authority","Quality assurance;Scalability;Supply chains;Computer architecture;Systems engineering and theory;Market research;Agriculture","","5","","33","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
"Implementation of a personalized and healthy meal recommender system in aid to achieve user fitness goals","C. Lokuge; G. U. Ganegoda","Faculty of Information Technology, University of Moratuwa, Sri Lanka; Faculty of Information Technology, University of Moratuwa, Sri Lanka",2021 International Research Conference on Smart Computing and Systems Engineering (SCSE),"25 Oct 2021","2021","4","","84","93","Recent research implies that people's urge to stay healthy and fit has drastically improved and currently, many people are in need to maintain their physical fitness incorporating healthy food habits into their lives amidst hectic urban lifestyles. Thus, nutrition applications are mushrooming in the fitness domain to aid people to improve their dietary intake, track weight-related elements, and generate meal plans. Considering the applications that are typically built for meal planning, it was apparent that personalized nutrition incorporated with healthy meal suggestions is not well addressed, and hence the need for a personalized meal recommendation system that assists the users to achieve their fitness goals is identified. Learning users' food preferences and delivering food recommendations that plead to their taste and satisfy nutritional guidelines are challenging. Due to the lack of access to a proper meal planning application or without professional help most users follow ineffective, generic meal plans which hinder them from achieving their fitness goals and often cause long-term and short-term health complications. The proposed implementation aims to bridge the gap between the existing meal planning applications and the potential need for a personalized healthy meal plan. This paper succinctly presents the design and implementation of the proposed personalized and healthy meal recommendation system and further discusses the architecture and the evaluation of the design solution.","2613-8662","978-1-6654-0965-0","10.1109/SCSE53661.2021.9568335","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9568335","automated meal planning;content-based filtering;personal nutrition;personalized meal planning;recommender system","Computer architecture;Systems engineering and theory;Planning;Recommender systems;Guidelines","","3","","60","IEEE","25 Oct 2021","","","IEEE","IEEE Conferences"
