"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Plenary Speeches","",,2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","xxvi","xxxix","","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145707","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145707","","Business;Deep learning;Computer vision;Creativity;Visualization;Social networking (online);Object recognition","","","","","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Identifying Unusual Human Movements Using Multi-Agent and Time-Series Outlier Detection Techniques","P. D. Asanka; C. Rajapakshe; M. Takahashi","Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Graduate School of Innovation and Technology Management, Yamaguchi University, Yamaguchi, Japan",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","1","6","This research paper has introduced knowledge-driven multi-agent technology for automated machine learning in time series analysis in the context of human mobility. The main objective of this research is to identify unusual human mobility using Time Series outlier detection techniques with a more efficient multi-agent system. Detection of unusual human movement can be helpful for many domains, such as security, marketing, and health. A mobile dataset in Hiroshima, Japan between 2019-December to 2020-November was used for this research. The mobile dataset was converted to time series for multiple locations in Hiroshima, Japan. Since many different parameters are selected for time series, the message space multi-agent technique is used. Sub agents are introduced for duplicate removal, missing data replacement, and outlier detection. Multiple processing agents and a control agent were introduced to predict the missing values to improve the efficiency of the model. Finally, using the Seasonal-Trend decomposition techniques, unusual movements are identified, and unusual human movements are plotted with the holidays. Multiple outlier points were detected for all the locations, and there were more than a hundred outlier points were detected for the selected locations.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145617","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145617","Time Series Analysis;Human Movements;Outlier Detection;Multi-Agent Technique;Message Space Agent","Time series analysis;Process control;Machine learning;Predictive models;Aerospace electronics;Security;Object recognition","","1","","22","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Human Stress Detection Based on Sleeping Habits Using Machine Learning Algorithms","J. G. Jayawickrama; R. A. H. M. Rupasingha","Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","7","12","Stress is a mental or emotional state brought on by demanding or unavoidable circumstances, also referred to as stressors. In order to prevent any unfavorable occurrences in life, it is crucial to understand human stress levels. Sleep disturbances are related to a number of physical, mental, and social problems. This study's main objective is to investigate how human stress might be detected using machine learning algorithms based on sleep-related behaviors. The obtained dataset includes various sleep habits and stress levels. Six machine learning techniques, including Multilayer Perception (MLP), Random Forest, Support Vector Machine (SVM), Decision Trees, Naïve Bayes and Logistic Regression were utilized in the classification level after the data had been preprocessed in order to compare and obtain the most accurate results. Based on the experiment results, it can be concluded that the Naïve Bayes algorithm, when used to classify the data, can do so with 91.27% accuracy, high precision, recall, and f-measure values, as well as the lowest mean absolute error (MAE) and root mean squared error rates (RMSE). We can estimate human stress levels using the study's findings, and we can address pertinent problems as soon as possible.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145663","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145663","Classification;Machine Learning;Sleeping Habits;Stress Detection","Support vector machines;Machine learning algorithms;Error analysis;Human factors;Nonhomogeneous media;Classification algorithms;Decision trees","","1","","15","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Path Planning for Moving Robots in an Unknown Dynamic Area Using RND-Based Deep Reinforcement Learning","J. Bodaragama; U. U. S. Rajapaksha","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information and Technology, Malabe, Sri Lanka; Faculty of Graduate Studies and Research, Sri Lanka Institute of Information and Technology, Malabe, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","13","18","Robots can be used for various purposes in environments humans cannot reach. Dynamic environments with static and dynamic obstacles are challenging areas in robotic implementations. In this proposed study, robotic exploration is presented in an unknown dynamic environment using Random Network Distillation(RND) algorithm, which was introduced for Atari games. RND algorithm is used here for robotic navigation depending on obstacle location and environmental features. The proposed route planning robot is implemented using the Robot Operating System(ROS) and the Gazebo simulator. In previous works, Deep Reinforcement Learning based agents have shown promising outcomes. However, the reward system needs to be more robust for this path-planning task. In order to unravel the sparse reward issue, a revised RND approach is suggested. In order to dynamically alter intrinsic and extrinsic rewards, this algorithm determines the variation of the training steps count in each training episode. Laser inputs from Gazebo are fed to the RND algorithm to get the actions. Actions will define by avoiding walls or obstacles. The robotic path and map are visualized on the Gazebo. The results show the robot's actions and combine intrinsic and extrinsic rewards from RND on the application. Further, employing the RND-trained agent learns to cover environments presented as a novel part of the research. Four simulations are conducted based on the environment to validate the algorithm, including without obstacles, static obstacles, dynamic obstacles, and both. The experimental results indicate that RND agents trained in different environments can reach the goal accurately without crashes.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145730","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145730","ROS;Gazebo;RND;DQN;Robotic Path Planning;Reinforcement Learning;Turtle bot 3","Deep learning;Training;Visualization;Heuristic algorithms;Reinforcement learning;Games;Path planning","","3","","24","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Fine-tuning XLM-R for the Detection of Sinhala Hate Speech Content on Twitter and Youtube","N. Rajapaksha; S. Ahangama; S. Adikari","Department of Information Technology, University of Moratuwa, Sri Lanka; Department of Information Technology, University of Moratuwa, Sri Lanka; Department of Informations Systems & Analytics, National University of Singapore, Singapore",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","19","23","Hate speech disseminated through social media platforms triggered multiple intense incidents in Sri Lanka during the past few years. Regardless of the gravity of these incidents, existing policies and automated algorithms used by social media platforms failed to detect hate speech content in the Sinhala language. Further, only a few studies had been conducted to detect Sinhala hate speech due to the limited datasets available. In this paper, a new hate speech dataset consisting of 4168 annotated text data samples extracted from Twitter and Youtube platforms has been introduced. Further, five XLM-Rbase based fine-tuning strategies have been evaluated for Sinhala hate speech classification using the newly introduced Twitter-Youtube dataset and publicly available Kaggle dataset. XLMRbase model fine-tuned with bidirectional RNN layer has outperformed all the other fine-tuning strategies for both datasets. Further, XLM-Rbase-RNN models have achieved a 91.2 F1-score for the Kaggle dataset and an 88.3 F1-score TwitterYoutube dataset.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145745","Ministry of Higher Education; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145745","Hate Speech;XLM-R;Transfer Learning;Sinhala Text Classification","Video on demand;Recurrent neural networks;Social networking (online);Computational modeling;Hate speech;Blogs;Text categorization","","","","32","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Machine Learning Approach for Discovering Successful Books Based on the Achievement of Award-Winning","S. M. S. T. Wijekoon; R. A. H. M. Rupasingha","Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","24","29","Many people are very interested in reading books. Some of them like to read books for various reasons like as a hobby or to learn something new. At present, with modern technology, people have become accustomed to reading books online in addition to physically reading books. The most important factor in identifying which books are the most successful is the award-winning. The goal of this research is to forecast how the most successful books such as award/winning books are identified based on 10 distinct attributes including publishing date, average ratings, author, genre, language, publisher, number of pages, ratings, title, and reviews. A data set was gathered for this purpose through the online community platform Kaggle. The dataset provides information about books gathered from the website 'Goodread' for the period between 2000 and 2021. Firstly, the data set has been pre-processed. For that, duplicate data, unnecessary special characters, and missing values have been removed. To rank the preprocessed data, the Waikato Environment for Knowledge Analysis (WEKA) data mining tool was utilized, and results are improved by hyperparameter tuning. The predictive model is generated using six machine learning approaches at the classification level: Random Forest, Support Vector Machine (SVM), Decision Trees, Multilayer Perceptron (MLP), Logistic Regression, and Naive Bayes. A high accuracy of 86.32% was gained with the lowest error rates in addition to high precision, recall, and f-measure values using a Naive Bayes algorithm. Based on the results, the Naive Bayes algorithm makes a reliable prediction of how to find the most successful books using the above features.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145695","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145695","Award;Books;Classification;Machine Learning;Prediction","Support vector machines;Machine learning algorithms;Predictive models;Prediction algorithms;Naive Bayes methods;Decision trees;Data mining","","1","","19","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Melanoma Skin Cancer Classification with Explainability","L. Gamage; U. Isuranga; S. De Silva; D. Meedeniya","Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","30","35","Melanoma is a fatal skin cancer with a high prevalence worldwide. The likelihood that a melanoma patient would recover considerably increases with early detection. At present deep learning (DL) approaches are becoming popular in assisting early melanoma identification. Although DL techniques provide high performance, the utilization of an image classifier alone results in the low trustworthiness of the application and makes it challenging to grasp the reasoning behind model predictions. This emphasizes the requirement of justifying the decision in addition to the classifications with better performance. In contrast to existing black-box methods, this paper addresses the explainability of a classification. We present a computational model to classify melanoma skin cancer images by applying the Xception model for the HAM10000 dataset. With the retaining of batch-normalization layers and Bayesian hyperparameter search to fine-tune hyperparameters, this study shows a classification accuracy of 90.24%. Additionally, we generate heatmaps using Gradient-weighted Class Activation Mapping (Grad-CAM), and Grad-CAM++, for the explainability of the classification model, as a novel contribution to the domain of dermatology. The visualized heatmaps explain the contribution of each input region to the classification result.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145622","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145622","Transfer learning;Explainable AI;Xception;Grad-CAM;Grad-CAM++","Heating systems;Deep learning;Visualization;Computational modeling;Transfer learning;Dermatology;Melanoma","","6","","15","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Emotion Classification Comparison in Convolutional Neural Networks and Fuzzy Logics for Service Robotic Applications","K. Abhishek; E. J. G. S. Appuhamy","NA; Department of Mechanical Engineering, The Open University of Sri Lanka, Nawala, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","36","41","Emotions are a powerful indicator that can positively and negatively affect the long-term health of humans. Emotions are affected by many aspects of our daily lives, including decision-making, reasoning, and physical well-being. Additionally, emotions play a critical role in human interaction. Emotion recognition is a developing area in the development of service robotics system algorithms. This paper compares intelligent systems with convolutional neural networks and fuzzy logic for emotion recognition applications. Two system scenarios have been discussed separately to check the detection accuracy of facial expression recognition in image classification and speech signal recognition. The results reveal that convolution neural networks perform emotion recognition activities with higher accuracy than fuzzy logic applications. These experimental results can be used for future research applications to develop intelligent systems regarding emotional identification for service robotics. The developed convolutional neural networks applications have greater than 95% accuracy in accurate emotion detection.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145753","Emotion Recognition;Convolutional Neural Networks;Fuzzy Logic;Service Robotics","Fuzzy logic;Emotion recognition;Image recognition;Service robots;Neural networks;Speech recognition;Robot sensing systems","","1","","42","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"CricSquad: A System to Recommend Ideal Players to a Particular Match and Predict the Outcome of the Match","E. L. Lekamge; K. R. Wickramasinghe; S. E. Gamage; T. M. K. L. Thennakoon; P. S. Haddela; S. Senaratne","Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Department of Information Technology, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","42","47","Selection of the cricket squad plays a very important role in the outcome of the match. This work is about selecting ideal players for a cricket match and predicting the outcome of the match according to the selected cricket team. A cricket squad consist of around 15 to 16 players, with different expertise in batting, bowling, fielding. To select players for the squad, points were calculated using a statistical approach considering player’s overall career data. And then for the further use of selecting players for the squad next match performance of each and every player were predicted using Machine Learning techniques. Association rule mining was used to find frequent winning player combinations with day/night, home/away, batting first/second, against different opponent combinations. Finally calculate points for each player in both teams, then predict the outcome of the match with classification algorithms by considering the calculated total points of each team and other factors such as toss outcome, batting inning, day night conditions and venue. As for the results, XG boost regressor has produced the highest R2 score of 0.92 for batsman runs prediction model while random forest regressor has produced the highest R2 score of 0.66 for bowler wickets prediction model. The Gradient Boost Classifier predicted the Outcome of a match with the highest accuracy of 0.92 while the K Nearest Neighbor achieved the lowest accuracy of 0.82 score.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145677","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145677","Machine Learning;Neural Network;Classification Algorithm;Association Rule mining;Regression","Machine learning algorithms;Engineering profession;Predictive models;Prediction algorithms;Classification algorithms;Data mining;Random forests","","3","","13","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Sentiment Analysis of Twitter Data on the Tourism Industry During the Covid-19 Pandemic","G. A. N. Priyamal; R. A. H. M. Rupasingha","Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","48","53","In most countries, the tourist sector becomes one of the significant factors for economic change. When it comes to Sri Lanka, the country's economy has grown primarily due to the tourism sector. Recently, the Covid-19 pandemic phase has had a significant negative impact on Sri Lanka's tourism industry. If we could recognize these problems, we would be able to prepare the tourism sector for future pandemics and ensure its stability. Studying peoples' opinions is crucial for taking the necessary measures, and Twitter is one of the greatest places to do this. This study suggests a model for categorizing tweets about the tourism sector during Covid-19 in Sri Lanka into four categories: positive, negative, commercial, and neutral. For this study, take into account 18980 tweets that were gathered on Twitter between the 2020 and 2022 time period. After selecting the 6257 tweets by prepossessing, the study extracts the feature vectors and result compares them using three different machine learning algorithms, including Support Vector Machine (SVM), Long Short-Term Memory (LSTM), and Artificial Neural Networks (ANN). These results in a forecast paradigm for sentiment analysis of the movement of the tourism industry. To build a model, 67% of training data sets and 33% of testing data sets were used. The findings showed that LSTM, ANN and SVM accuracy was 85%, 91%, and 76% respectively. Additionally, the study takes into account the evaluation results of precision, recall, f-measure, and error values. The ANN algorithm provides the greatest results for sentiment analysis for monitoring Sri Lanka's tourism industry movements, according to the final results.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145708","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145708","Covid-19;Machine Learning;Sentiment Analysis;Tourism Industry;Twitter","COVID-19;Support vector machines;Sentiment analysis;Social networking (online);Pandemics;Tourism industry;Blogs","","1","","16","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Identification of Covid-19 Using Speech Recognition and Convolutional Neural Networks","T. Ranaweera; K. Karunanayaka","University of Colombo School of Computing, Colombo, Sri Lanka; University of Colombo School of Computing, Colombo, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","54","59","This paper presents a new approach to predict possible covid-19 infected patients using convolution neural networks. We have used the open data source called Coswara dataset which consists of voice clips of healthy people and covid-19 infected people. After preprocessing the covid positive data and negative data, the sound signal features were extracted. Then, those extracted features were fed into a deep convolutional neural network and train it to predict covid-19 positiveness. Novelty of this project, compared to the similar recent research, is exploring all the possible human voices such as coughing, breathing, counting, and pronunciation which are linked with COVID-19 prediction to achieve higher accuracy. Also, understanding which human voice is mostly related to COVID-19 infection. Finally, which sound feature is mostly related to the COVID-19 infected voices. After training the convolutional neural network, we could achieve 71% of accuracy for breath deep voice signal. Also, we could achieve 68% accuracy for cough heavy signal. We could find that pronunciation of vowels is linked with COVID-19 prediction. Hence, we could conclude that covid-19 can be identified using the sound signals.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145735","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145735","COVID-19;Deep Learning;CNN;Voice Recognition;Signal Processing;MFCC","COVID-19;Training;Pulmonary diseases;Neural networks;Speech recognition;Feature extraction;Convolutional neural networks","","1","","20","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Chronic Kidney Disease Detection using Machine Learning Algorithms: A Sri Lankan Study","D. V. Dissanayake; S. Sobana; B. Yogarajah; R. Nagulan","Department of Physical Science, University of Vavuniya, Sri Lanka; Department of Physical Science, University of Vavuniya, Sri Lanka; Department of Physical Science, University of Vavuniya, Sri Lanka; Department of Physical Science, University of Vavuniya, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","60","65","Chronic Kidney Disease (CKD) is quickly becoming the world’s most dangerous disease, and it induces other diseases. The diagnosis and treatment of CKD in its early stages are very important since patients can correct intermittent kidney function to halt the progression of this disease at this stage. And also, at this early stage, there are no obvious signs, and the cost of diagnosing and treating CKD is relatively significant, especially in developing countries like Sri Lanka. The CKD has had a severe impact on the residents of Anuradhapura district in Sri Lanka; the origin and exact aetiology are not yet fully understood. Recently, early CKD detection has been significantly supported by machine learning techniques. In this study, we developed a CKD detective system to diagnose chronic kidney diseases at any stage using efficient feature selection methods and machine learning based on the data collected from Anuradhapura district, Sri Lanka. Data pre-processing was performed, especially filling in missing values using the KNN imputation method with different K values. The correlation matrix, the variance inflation factor, and the wrapper feature selection methods are used to select the best sets of features in the CKD dataset for all K values. Four supervised machine learning algorithms were utilized to create the most accurate machine learning models. The Random Forest classification achieved the greatest accuracy (96%) of these machine learning techniques for the different K values. The proposed system could be implemented to detect CKD, especially in Sri Lanka, and ensure that the health and quality of life of the people are improved.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145656","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145656","Chronic Kidney Disease;KNN Imputation;Feature Selection;Machine Learning","Radio frequency;Support vector machines;Machine learning algorithms;Feature extraction;Chronic kidney disease;Filling;Numerical models","","2","","19","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Red onion price factors correlation identification and price prediction using multiple machine learning models for Jaffna district Sri Lanka","M. Sivatharan; B. Jayaneththi; S. Tharumaraja","Department of Information, Communication Technology, Faculty of Technology University of Ruhuna, Matara, Sri Lanka; Department of Information, Communication Technology, Faculty of Technology University of Ruhuna, Matara, Sri Lanka; Department of Information, Communication Technology, Faculty of Technology University of Sri Jayewardenapura, Colombo, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","66","71","Red onion is a commercial vegetable crop that was widely farmed in Sri Lanka. Red onion prices are fluctuating, and it is difficult to identify price patterns in Sri Lanka. In the Jaffna district, red onion cultivation farmers have been facing losses for the last ten years due to traditional price forecasting techniques. There are several factors influencing the price of red onions in the market. In the research on fertilizer prices, the big onion price, labour cost, rainfall, and United States dollar exchange were considered important to the red onion price for data pre-processing and modelling. The research aims to identify the correlation between factors and predict the price using different machine-learning techniques. The auto-regression (AR), long short-term memory (LSTM), and random forest regression supervised machine learning models were used to identify high-accuracy, good-fit red onion prices. The performance of the models was evaluated based on mean absolute percentage error (MAPE). The auto-regression model performed well compared to other models. The model's accuracy will help predict the price of red onions for months and years.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145698","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145698","Auto Regression;Factors Correlation;Long Short-term Memory;Random Forest Regression;Red onion price prediction","Temperature distribution;Correlation;Biological system modeling;Computational modeling;Transportation;Predictive models;Soil","","","","13","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Accuracy Comparison between Recurrent Neural Networks and Statistical Methods for Temperature Forecasting","I. Adikari; S. Lakmali; P. Dhananjaya; D. Herath","Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Sri Lanka; Department of Computer Engineering, Faculty of Engineering, University of Peradeniya, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","72","77","Temperature is a critical weather factor that affects human beings in numerous ways. Therefore, accurate temperature forecasting is crucial in many fields. Numerous techniques for predicting temperature have been investigated in various studies. Auto-Regressive Integrated Moving Average (ARIMA) and Seasonal Auto-Regressive Integrated Moving Average (SARIMA) are two of the conventional methods that have been used for forecasting. In this research, a modern machine learning based approach, Recurrent Neural Networks (RNN), is compared with traditional methods in terms of temperature forecasting. A dataset gathered in Szeged, Hungary, was considered in this study, which contains hourly reported data from 2006 to 2016. The weekly average temperature was considered for building the models, which were evaluated for accuracy using Mean Squared Error (MSE). The results revealed that the RNN model gives more accurate predictions than the traditional time series approaches in temperature forecasting.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145620","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145620","Temperature Forecasting;RNN;LSTM;ARIMA;SARIMA","Performance evaluation;Temperature distribution;Recurrent neural networks;Statistical analysis;Time series analysis;Predictive models;Generative adversarial networks","","","","22","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
"Ontology Based Restaurant Recommendation Approach","H. M. R. L. Bandara; L. Ranathunga","Department of Information Technology, Faculty of Information Technology, University of Moratuwa, Moratuwa, Sri Lanka; Department of Information Technology, Faculty of Information Technology, University of Moratuwa, Moratuwa, Sri Lanka",2023 3rd International Conference on Advanced Research in Computing (ICARC),"12 Jun 2023","2023","","","78","83","As the world moves forward, the restaurant industry is rapidly expanding. Customers may never physically evaluate a restaurant based on its services until that customer has practical experience with it. A better recommendation mechanism can always direct the customer to the correct location, resulting in a positive outcome. The paper discusses an approach of a context rich chatbot that can identify the customer’s mode of thinking using a restaurant ontology that suggests relevant restaurants and foods. Most importantly the defined methodology will use a hybrid version of knowledge bases along with a two-way bind to the primary knowledge base. The chatbot will proceed to find relationships in the ontology by tracing concept definitions and properties while feeding information from the database. The main components related to the proposed system are Natural Language Understanding (NLU) pipeline, dialog management module, action server, knowledge query module, and data repository (MongoDB). This mechanism was evaluated through information retrieval measures.","","979-8-3503-4737-1","10.1109/ICARC57651.2023.10145722","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10145722","Rasa Framework;Ontology;Database;Knowledge Query Module;Dialog Management Module;Action Server","Industries;Databases;Knowledge based systems;Pipelines;Ontologies;Chatbots;Information retrieval","","","","13","IEEE","12 Jun 2023","","","IEEE","IEEE Conferences"
