"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"A Machine Learning Approach for Determination of Gender of Sri Lankan People by Using the Dental Arch Dimensions","K. M. L. K. Mahanayake; L. S. Nawarathna; A. K. S. Arambawatta; R. G. A. P. Abeysundara","Post Gratuate Instutute of Science University of Peradeniya, Peradeniya, Sri Lanka; Department of Statistics and Computer Science, University of Peradeniya, Peradeniya, Sri Lanka; Department of Basic Sciences, Faculty of Dental Sciences, University of Peradeniya, Peradeniya, Sri Lanka; Department of Basic Sciences, Division of Dental Anatomy, University of Peradeniya, Peradeniya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","1","6","Dental arch dimensions play a crucial role in orthodontic and prosthodontic treatments, defined by dental arch morphology and widely utilised across various fields. This study focuses on classifying gender based on dental arch dimensions among Sri Lankan individuals. The dataset includes arch dimensions of 573 individuals from different provinces, excluding the Eastern Province. Statistical tests, such as Student's t-test, Kruskal-Walli's test, and Analysis of Variance (ANOVA), were applied to assess the significance of arch dimensions concerning Gender and Ethnicity. Most dimensions showed significance. Various visualizations were employed, and classification methods, including K-nearest neighbours (KNN), Support Vector Machines (SVM), Naïve Bayes (NB) Classifier, Decision tree, and Random Forest (RF) Classifier, were used for gender prediction. Results revealed high accuracy, with the up-sampling SVM model achieving the highest accuracy. Sensitivity, specificity, and F1 scores were notable for up-sampling SVM models and the rose function RF classifier model, achieving the highest F1 score. In conclusion, up-sampling SVM and rose function RF classifier models effectively classify gender based on available dental arch dimensions.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499749","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499749","Dental Arch Dimensions;Multivariate Visualization;Supervised Machine Learning Methods;Gender Determination","Support vector machines;Visualization;Sensitivity;Computational modeling;Morphology;Dentistry;Bayes methods","","","","29","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Interpretable Cervical Cell Classification: A Comparative Analysis","N. Gnanavel; P. Inparaj; N. Sritharan; D. Meedeniya; P. Yogarajah","Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; School of Computing, Engineering and Intelligent Systems, Ulster University, Londonderry, United Kingdom",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","7","12","Cervical cancer is a significant global health issue, and traditional screening methods like Pap smears are labor-intensive and may miss some cases. Automation is needed, but it faces challenges in terms of interpretability and data availability. To address this, the paper proposes using Explainable Artificial Intelligence (XAI) techniques like GradCAM, GradCAM++, and LRP to improve the transparency and interpretability of a cervical cell classification model, making it a novel contribution to enhancing the trustworthiness of automated cervical cancer detection. Using the Herlev Dataset, we employ data pre-processing, data augmentation techniques and develop a binary classification model, achieving a 91.94% accuracy with VGG16. The qualitative analysis of XAI methods confirmed that the model relied on nucleus and cytoplasm features, key indicators of malignancy. The least mean image entropy of 2.4849 and steep prediction confidence drop with perturbations quantitatively proved Layer-wise Relevance Propagation (LRP) to be the most effective XAI technique for cervical cell classification.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499737","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499737","Explainable Artificial Intelligence;Medical image classification;Image entropy;pixel flipping","Analytical models;Automation;Explainable AI;Perturbation methods;Data augmentation;Entropy;Data models","","2","","30","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Explainable AI for Early Lung Cancer Detection: A Path to Confidence","H. Wedisinghe; T. G. I. Fernando","Department of Computer Science, University of Sri Jayewardenepura, Nugegoda, Sri Lanka; Department of Computer Science, University of Sri Jayewardenepura, Nugegoda, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","13","18","One of the most deadly types of cancer is lung cancer, and effective treatment depends on early detection. To detect lung cancer in its early stages, numerous computer-aided diagnostic (CAD) methods have been developed. Due to their excellent accuracy, these methods mostly use machine learning models. The medical profession continues to be cautious despite their accuracy because there aren't any obvious justifications for their predictions. In order to provide comprehensible explanations for identifying lung cancer in chest X-ray pictures using convolutional neural network-based models, we propose the use of Explainable AI (XAI) approaches. Our main goal is to boost the medical community's confidence in the accuracy of machine learning methods for making diagnoses of illnesses.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499787","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499787","Explainable AI;CNN;Machine Learning Explainability;XAI;Lung Cancer Detection","Solid modeling;Explainable AI;Computational modeling;Pipelines;Lung cancer;Generators;Convolutional neural networks","","","","23","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"A Systematic Literature Review of XAI-based Approaches on Brain Disease Detection using Brain MRI Images","S. Madapatha; P. Fernando","Department of Computer Science and Engineering, University of Westminster, London, UK; School of Computing Informatics Institute of Technology Colombo, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","19","24","Brain Magnetic Resonance Imaging (MRI) analysis is a widely used medical procedure for the early diagnosis of various brain diseases. Accurate pathology identification during the brain MRI analysis procedure is crucial as misdiagnoses or missed findings can greatly affect a patient's treatment and long-term prediction. With the recent advancement of Artificial Intelligence (AI) in the medical field, researchers have approached various techniques to detect brain diseases using AI. Although AI models exhibit high accuracy, they suffer from a lack of transparency and interpretability, paving the way for the development of eXplainable Artificial Intelligence (XAI) methods in brain disease diagnosis. Image segmentation, machine learning, deep learning and XAI are important for assisting the diagnostic procedure. In this paper, a comprehensive overview of various existing techniques in brain disease detection using MRI is presented, starting with image segmentation techniques, followed by classification techniques, and finally, XAI techniques. In conclusion, the paper identifies a critical need for further research on XAI integration to advance brain disease detection.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499752","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499752","Explainable Artificial Intelligence (XAI);Magnetic Resonance Imaging (MRI);Segmentation","Image segmentation;Three-dimensional displays;Explainable AI;Reviews;Magnetic resonance imaging;Computer architecture;Brain modeling","","","","24","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Deep Learning-Based Ensemble Model for Predicting the Lifestyle Status of a Person","T. D. M. Perera; R. A. H. M. Rupasingha; B. T. G. S. Kumara","Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Department of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","25","30","Our lifestyle heavily influences the decisions we make in life. A healthy lifestyle can greatly enhance one's ability to achieve one's goals and aspirations sustainably. Unfortunately, many individuals in the modern era tend to overlook the importance of this attribute, missing out on a tremendous investment in their overall well-being. Thus, mental, and physical health, as well as related attributes, play a pivotal role in determining the value of our lives. Therefore, everyone should have the opportunity to evaluate their lifestyle status. After knowing the status of their own lifestyle they can rearrange their life in a positive direction. As a solution to this issue, the study's main objective is to predict the current status of the lifestyle using deep learning algorithms. In the context of assessing lifestyle, the analysis involves a rich dataset comprising 22 distinct features drawn from an extensive dataset of over 15,000 data points. After pre-processing, to tackle the inherent complexity and variability of this dataset, our research employed deep learning models, specifically Long Short-Term Memory (LSTM), Artificial Neural Network (ANN), Convolutional Neural Network (CNN), and SVM (Support Vector Machine). After taking the individual algorithm results, to further enhance the accuracy, precision, recall, and F-measure while reducing error rates, these models were ingeniously combined in an ensemble approach. Leveraging the weighted average method, this ensemble model surpassed the individual models, yielding superior results that could achieve 94.51% accuracy. Moreover, this ensemble strategy contributed significantly to mitigating overfitting and bias, making it a robust and reliable tool for lifestyle assessment.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499747","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499747","Healthy Lifestyle;Machine Learning;Ensemble approach;Weighted average;Prediction","Support vector machines;Deep learning;Training;Computational modeling;Predictive models;Prediction algorithms;Convolutional neural networks","","","","15","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"CNN-Based Deep Learning Approach for Prioritization of Bug Reports","P. G. S. M. Dharmakeerthi; R. A. H. M. Rupasingha; B. T. G. S. Kumara","Dept. of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Dept. of Economics and Statistics, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka; Dept. of Computing and Information Systems, Sabaragamuwa University of Sri Lanka, Belihuloya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","31","36","Software bugs are one of the most common types of defects in software products. A bug is an error or defect in a computer program that prevents it from functioning as intended. Bug prioritization is the process of determining which bugs should be fixed first. Prioritizing bugs is essential because it helps teams focus their efforts on fixing the most critical issues first. In recent years, the majority of researchers have focused their efforts on software bug priority-level prediction since currently it has been done manually. It is a time-consuming work and the accuracy level is also low. Therefore, the primary goal of this study is to propose an approach for predicting the bug priority level using deep learning algorithms. We used the Bugzilla dataset, which included more than 25,000 bug reports. After preprocessing data, we used several feature extraction methods, such as Global Vectors for Word Representation (GloVe), Word to Vector (Word2Vec), Term Frequency-Inverse Document Frequency (TF-IDF), and Document to Vector (Doc2Vec) methods to extract the features. There are four convolutional neural network (CNN) architectures, including AlexNet, 1DCNN, ResNet, and DenseNet used to compare the best architecture for predicting the bug priority. The accuracy is provided by each separate model: AlexNet 88.62%, 1DCNN 77.81%, ResNet 76.33%, and DenseNet 96.69%. This evaluation result discovered that DenseNet outperformed other CNN architectures in accuracy, precision, f-measure, recall, and error values. Using a proposed model, a new bug can be found and can easily assign a priority level to it while reducing the job of the software developers.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499704","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499704","Priority prediction;Bug report;Deep learning CNN architectures","Deep learning;Computer bugs;Software algorithms;Computer architecture;Software quality;Predictive models;Feature extraction","","","","15","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Recommending Third-Party Libraries and Frameworks Using Topic Modeling in Software Projects","A. Sandaruwan; D. Kasthurirathna","Faculty of Graduate Studies and Research, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka; Faculty of Computing, Sri Lanka Institute of Information Technology, Malabe, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","37","42","Third-party libraries play a crucial role, offering pre-built functionalities and saving developers from starting from scratch. Experienced developers rely on their knowledge, but decision-making can be challenging for others, leading to potential mismatches between selected libraries and project requirements. To address this, an Artificial I ntelligence (AI) approach is proposed, leveraging technologies like Topic Modeling and Knowledge Graph to provide intelligent library rec-ommendations based on user-project ideas. The approach aims to empower developers with data-driven selections, serving as a supportive partner in the software development journey. The evaluation of the AI approach, based on criteria encompassing user satisfaction, accuracy, recommendation comprehensiveness, and alignment with project requirements, serves as a pivotal step in understanding its real-world impact.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499759","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499759","Artificial intelligence;node package;recommendation system;third-party library;topic modeling","Technological innovation;Navigation;Decision making;Knowledge graphs;Documentation;Libraries;Software","","","","37","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Personalized Treatment Approaches for Social Phobia: An ML-Based Decision Support System","D. Jayasiri; D. Asanka; I. Udara; T. Jayasiri","Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, University of Kelaniya, Kelaniya, Sri Lanka; Base Hospital, Kebithigollewa, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","43","48","Despite extensive research on social phobia and its treatments, there is a notable gap in the literature concerning a comprehensive framework for determining the most suitable treatment for individuals with social phobia, particularly in the context of Sri Lanka. Current treatments lack customization, prompting the need for a support system that aids psychiatrists in selecting appropriate treatment types or combinations for their patients. This research addresses the absence of tailored treatments by considering various parameters such as symptoms, user availability, preferences, and patient history. With a significant number of individuals in Sri Lanka who have social phobia, awareness of available treatments remains low. The proposed framework aims to bridge this gap by identifying the most effective treatment type for each patient based on their unique parameters. The research involves data collection from social phobia patients to discern the most suitable treatment types. The findings will contribute to the development of a model capable of identifying optimal therapies based on individual severity of symptoms and other relevant parameters. To assess the accuracy of the developed model confusion matrix will be employed and using metrices like micro and macro averaging for precision and recall, accuracy will be measured. Validation will be performed using both the trained model, a new dataset and manual annotator. Demonstrating higher accuracy in the validation process will affirm the model's efficacy, indicating it as a superior solution to address current shortcomings. This model will serve as a valuable tool for psychiatrists, offering crucial guidance in the decision-making process and enhancing the customization of treatments for individuals with social phobia.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499699","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499699","cognitive behavioral therapy;exposure therapy;machine learning;social phobia treatment prediction","Decision support systems;Bridges;Current measurement;Computational modeling;Anxiety disorders;Medical treatment;Manuals","","","","33","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Regression Model Selection for Life Expectancy Prediction: A Comparative Analysis of Imputation Techniques","N. B. Bahadure; R. Khomane; D. Raut; Y. Chendake; S. Routray; D. P. Mishra","Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Symbiosis Institute of Technology, Nagpur Campus, Symbiosis International (Deemed University), Pune, India; Department of Chemical Engineering,, Bharati Vidyapeeth (Deemed to be University), College of Engineering, Pune, India; Department of Computer Science and Engineering, School of Engineering, Indrashil University, Rajpur, India; Bhilai Institute of Technology, Bhilai House, Durg, India",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","49","54","This study carried out a comparative analysis of the mean, median, and mode imputations for NULL values in a dataset. We used five different pre-processing techniques to create three distinct regression models, including tree-based models like decision trees and random forests, as well as linear and support vector regression. This allows us to draw different conclusions. The main objective of this study is to compare these findings and arrive at the reasons behind the output of different imputation techniques. The regression model selection helps to explain these results. Using various qualitative measures, the findings of the proposed method were tested and verified for lifetime prediction efficiency and performance The study showed that the random forest regression method achieved accuracy the highest being 96.8%. These results emphasize the importance of random forests in comparison to alternative regression methods used innovatively for life expectancy estimation.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499788","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499788","Life expectancy;random forest;decision tree;support vector regression;regression methods","Training;Support vector machines;Measurement;Analytical models;Tail;Predictive models;Vectors","","","","43","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Utilization of Various Optimization Algorithms in Neural Network Models for Forecasting Exchange Rates","B. R. P. M. Basnayake; N. V. Chandrasekara","Department of Statistics & Computer Science, University of Kelaniya and University of Peradeniya, Kelaniya and Peradeniya, Sri Lanka; Department of Statistics & Computer Science, University of Kelaniya, Kelaniya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","55","60","In the current global economy, predicting exchange rates precisely is a crucial task for investment decisions. Presently, Sri Lanka is in a challenging economic environment due to the unforeseen depreciation of the Sri Lankan Rupee (LKR). This study investigates the viability of employing artificial neural networks with several optimization algorithms in the prediction of exchange rates. The data were sourced from the Yahoo finance database, spanning from January 1st, 2008, to February 28th, 2022. The investigation used historical lagged data with moving average technical indicators as the inputs for Feedforward Neural Network (FFNN), Long Short-Term Memory (LSTM), and Generalized Regression Neural Network (GRNN) models. This study applied neural networks of FFNN with optimization algorithms of adaptive moment estimation (ADAM), stochastic gradient descent (SGD) and root mean square propagation (RMSprop), Time Delay Neural Network (TDNN) with SGD and RMSprop optimization algorithms, GRNN, and LSTM model implementing ADAM and RMSprop optimization algorithms in forecasting exchange rates involving major currencies of AUD, CAD, CHF, EURO, GBP, JPY, SGD and USD against LKR. The assessment of the predictive capacity of each fitted model was conducted by evaluating error metrics of mean squared error (MSE), mean absolute error (MAE), mean absolute percentage error (MAPE) and root mean squared error (RMSE). The empirical findings demonstrated that the FFNNs, TDNNs and LSTM models exhibited superior performance in predicting exchange rates compared to GRNNs. Specifically, the FFNN with the RMSprop algorithm demonstrated lower error values for AUD/LKR, CHF/LKR, EURO/LKR, and JPY/LKR. Additionally, for GBP/LKR, the FFNN with the ADAM algorithm performed well, while the TDNN with RMSprop showed superior performance for CAD/LKR. Furthermore, the LSTM with ADAM algorithm proved to be most effective for predicting SGD/LKR and for USD/LKR it was LSTM with RMSprop algorithm.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499767","University of Peradeniya(grant numbers:NRPL/2023/03/S); University of Kelaniya(grant numbers:RP/03/02/08/01/2021); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499767","exchange rate;neural networks;optimization algorithms;lagged data;moving average","Exchange rates;Solid modeling;Biological system modeling;Computational modeling;Predictive models;Prediction algorithms;Forecasting","","1","","11","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Machine Learning-Driven Sri Lankan Stock Market Prediction: Harnessing Economic Indicators and Sentiment Analysis","S. Dinushan; M. C. Wijegunasekara","Department of Software Engineering, Faculty of Computing and Technology, University of Kelaniya, Kelaniya, Sri Lanka; Department of Software Engineering, Faculty of Computing and Technology, University of Kelaniya, Kelaniya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","61","66","The stock market plays a pivotal role in a nation's economy. People tend to invest in the stock market due to its high rate of return. However, predicting the stock market remains a formidable challenge. This research uses machine learning algorithms to predict the ASPI and S&P 20 monthly stock market indexes by considering global economic conditions, macroeconomic variables, and sentiment data. Correlation tests, forward stepwise regression, and p-value tests were carried out to identify the influential variables. Machine learning algorithms including deep learning were utilized for model building, using the influential variables dataset. Shuffling and non-shuffling methods were deployed during dataset splitting. Additionally, included the previous month's stock value to the influential variables dataset and re-conducted the model building to assess the performance. The best-performing model (with the lowest MAE rate) was selected separately for ASPI and S&P 20 prediction.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499774","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499774","Stock market;Prediction;Machine learning;NLP","Deep learning;Machine learning algorithms;Correlation;Social networking (online);Buildings;Predictive models;Data models","","1","","20","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Classifying Team Players in Software Industry Based on Personality Traits: An Expert-Guided Machine Learning Approach","T. D. A. S. Priyadarshani; K. Banujan; B. T. G. S. Kumara","Department of Computing & Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka; Independent Researcher, Australia; Department of Computing & Information Systems, Sabaragamuwa University of Sri Lanka, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","67","72","In contemporary team dynamics in the information technology (IT) industry, the effective formation of teams goes beyond the mere consideration of technical prowess; it also relies on a nuanced understanding of human traits. This effort proposes a machine learning approach guided by expert insights to identify the team player potential of IT professionals. This study introduces a systematic taxonomy for team formation to effectuate this, identifying the most paramount factors that gauge team player dynamics. This approach signifies the extent of the team player role in individuals grounded on real-world inputs. This endeavour develops an automated framework based on experts' criteria in response to the nuanced understanding of human traits. The five most influential traits were identified through a comprehensive review of the experiences of experts in the field and relevant studies focused on team building. In building this framework through machine learning, three algorithms were mainly explored they are Random Forest, Support Vector Machine (SVM), and Neural Network algorithms, where The Random Forest algorithm, which showcases the best performance and accuracy, was selected. By exploring machine learning methods, the aim is to minimise the potential biases inherent in human judgment by establishing a fair process for classifying individuals' team player roles, leading to effective team building. Using this machine learning model, an application can be developed that can estimate the extent of specific traits in an employee and predict their level of teamwork. The results of this study lay the preliminaries for future work characterisation, providing valuable perception into the development of predictive frameworks for team player traits in the IT industry.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499750","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499750","team player;traits;IT industry;machine learning;expert-guided","Industries;Support vector machines;Surveys;Machine learning algorithms;Systematics;Buildings;Taxonomy","","","","12","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Enhancing Customer Segmentation Using Large Language Models (LLMs) and Deterministic, Independent-of-Corpus Embeddings (DICE)","M. N. S. Tissera; P. P. G. D. Asanka; R. A. C. P. Rajapakse","Department of Industrial Management, Univeristy of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, Univeristy of Kelaniya, Kelaniya, Sri Lanka; Department of Industrial Management, Univeristy of Kelaniya, Kelaniya, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","73","78","Customer segmentation is an instrumental aspect of marketing efforts that helps businesses understand and target their customers better. However, customer segmentation using traditional clustering methods faces challenges in dealing with diverse data types, capturing semantic information in textual features, and capturing minor differences between customers. This paper explores a novel approach that integrates Large Language Models (LLMs) and Deterministic, Independent-of-Corpus Embeddings (DICE) for customer segmentation. LLMs are used to generate sentence embeddings for textual features, while DICE is used to generate numeracy preserving word embeddings for numerical features. The embeddings are then combined and clustered using k-means. The paper compares the performance of the proposed approach with the conventional approach of clustering without embeddings on two real-world datasets from different domains. The results show that the hybrid approach achieves better cluster separation and evaluation metrics, demonstrating the potential of LLMs and DICE for enhancing customer segmentation.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499784","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499784","Clustering;Customer Segmentation;Deterministic Independent-of-Corpus Embeddings (DICE);K-Means;Large Language Model (LLM)","Measurement;Instruments;Computational modeling;Clustering methods;Semantics;Faces;Business","","","","21","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
"Few-Shot Lung Cancer Classification Using Prototypical Networks","N. H. Amarasinghe; T. D. Ambegoda","Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Computer Science and Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2024 4th International Conference on Advanced Research in Computing (ICARC),"22 Apr 2024","2024","","","79","84","Lung cancer, a leading cause of mortality globally, demands early and accurate detection to improve patient out-comes. Current diagnostic methods, primarily relying on CT scans, face challenges in lung cancer subtype identification, particularly due to the scarcity of extensive medical image datasets for each subtype. This study addresses this limitation by leveraging prototypical networks, an innovative few-shot learning approach, which excels in scenarios with limited data. The proposed method capitalizes on a small number of samples per category, integrating a pre-trained model for feature extraction from lung CT scans. We rigorously evaluated the model's performance, focusing on its accuracy relative to the sample size per category. Remarkably, the method achieved a 98% accuracy rate after 15 epochs, showcasing its efficacy. This research not only confirms the feasibility of using prototypical networks for lung cancer subtype classification but also opens new avenues for applying few-shot learning techniques in medical imaging. Our findings hold significant potential for enhancing lung cancer diagnostics, thereby contributing to improved patient care and survival rates.","","979-8-3503-8486-4","10.1109/ICARC61713.2024.10499732","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10499732","CT Image;U-net Architecture;VGG16;ResNet50;DenseNet","Computed tomography;Lung cancer;Lung;Focusing;Feature extraction;Medical diagnostic imaging;Faces","","","","26","IEEE","22 Apr 2024","","","IEEE","IEEE Conferences"
